Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag,Sector,Latitude,Longitude,Exceed_PM25,Exceed_SO2,Exceed_NOx,Any_Exceedance,AQI_PM25,AQI_SO2,AQI_NOx,AQI_Overall,AQI_Category,Load_PM25_kg_day,Load_SO2_kg_day,Load_NOx_kg_day,PM25_24h_avg,PM25_24h_p95,SO2_24h_avg,SO2_24h_p95,NOx_24h_avg,NOx_24h_p95,Wind_Contribution_Score,Health_Risk_Score,Date,Hour,DayOfWeek,Location_ID,Wind_Speed_kmh,Wind_Dir_deg,Temp_C,Humidity_RH
E00072,PL-01,S-02,3545.9,2025-01-01 01:45:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0821,80.2719,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.02330081808,0.02346251112,0.022722127200000004,,,,,,,0.0,125.0,2025-01-01,1.0,Wednesday,LOC-BLR-01,4.7,177.0,12.2,59.6
E00073,PL-02,S-01,1781.2,2025-01-01 01:45:00,137.24,92.29,130.67,ug/m3,MAINT,Stack,False,False,False,OK,Steel,19.0751,72.8782,False,False,False,False,314.1,105.0,151.1,314.1,Very Poor,0.005866845312000001,0.003945286752000001,0.005585985696,,,,,,,0.0,78.525,2025-01-01,1.0,Wednesday,LOC-MUM-01,5.5,317.0,17.0,82.5
E00074,PL-03,S-01,1846.1,2025-01-01 01:45:00,163.18,99.73,51.91,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9724,77.5947,True,False,False,True,333.8,107.5,65.5,333.8,Very Poor,0.007229918352,0.004418677272,0.002299945224,,,,,,,0.0,83.45,2025-01-01,1.0,Wednesday,LOC-BLR-01,4.7,177.0,12.2,59.6
E00075,PL-03,S-02,3247.1,2025-01-01 01:45:00,136.8,78.3,267.0,ug/m3,OK,Stack,False,False,False,OK,Power,12.9713,77.5948,False,False,False,False,313.7,97.9,287.1,313.7,Very Poor,0.010660878720000001,0.0061019503200000005,0.020807416799999996,,,,,,,0.0,78.425,2025-01-01,1.0,Wednesday,LOC-BLR-01,4.7,177.0,12.2,59.6
E00076,PL-03,S-03,1941.1,2025-01-01 01:45:00,75.84,158.81,267.0,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9721,77.5945,False,False,False,False,153.1,127.0,287.1,287.1,Poor,0.0035331125760000004,0.007398386184,0.012438568799999999,,,,,,,0.0,38.275,2025-01-01,1.0,Wednesday,LOC-BLR-01,4.7,177.0,12.2,59.6
E00077,LOC-DEL-01,A-01,0.0,2025-01-01 01:45:00,115.1,177.7,164.6,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6143,77.2081,True,True,True,True,283.8,133.2,184.7,283.8,Poor,,,,,,,,,,0.488,70.95,2025-01-01,1.0,Wednesday,LOC-DEL-01,6.9,304.0,2.0,83.3
E00078,LOC-DEL-02,A-02,,2025-01-01 01:45:00,232.22,218.69,108.99,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6203,77.2148,True,True,True,True,386.4,146.7,129.6,386.4,Very Poor,,,,,,,,,,0.488,96.6,2025-01-01,1.0,Wednesday,LOC-DEL-01,6.9,304.0,2.0,83.3
E00079,LOC-MUM-01,A-01,,2025-01-01 01:45:00,133.92,41.47,82.75,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.0763,72.8771,True,False,True,True,311.5,52.7,103.6,311.5,Very Poor,,,,,,,,,,0.935,77.875,2025-01-01,1.0,Wednesday,LOC-MUM-01,5.5,317.0,17.0,82.5
E00080,LOC-BLR-01,A-01,,2025-01-01 01:45:00,158.9857142857143,127.6,105.7,ug/m3,OK,Ambient,True,False,False,EXCEEDANCE,City,12.9709,77.5955,True,True,True,True,330.6,116.7,126.4,330.6,Very Poor,,,,,,,,,,0.967,82.65,2025-01-01,1.0,Wednesday,LOC-BLR-01,4.7,177.0,12.2,59.6
E00081,PL-01,S-01,2829.5,2025-01-01 02:00:00,87.25,130.2,267.0,ug/m3,FAULT,Stack,False,False,False,OK,Cement,13.0831,80.2714,False,False,False,False,190.9,117.5,287.1,287.1,Poor,0.005924973,0.0088416216,0.018131436,,,,,,,0.0,47.725,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00082,PL-01,S-02,4183.1,2025-01-01 02:00:00,89.39,144.49,174.51333333333335,ug/m3,OK,Stack,False,False,True,OK,Cement,13.0825,80.2718,False,False,False,False,198.0,122.3,194.6,198.0,Moderate,0.008974255416,0.014505986856000002,0.017520161392000005,,,,,,,0.0,49.5,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00083,PL-02,S-01,3260.3,2025-01-01 02:00:00,82.57,149.33,154.19,ug/m3,MAINT,Stack,False,False,False,OK,Steel,19.0763,72.8787,False,False,False,False,175.4,123.9,174.4,175.4,Moderate,0.0064608713040000005,0.011684654376000003,0.012064935768,,,,,,,0.0,43.85,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00084,PL-03,S-01,3519.9,2025-01-01 02:00:00,111.0,1.55,143.64,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9714,77.5947,False,False,False,False,270.2,1.9,164.0,270.2,Poor,0.009377013600000001,0.00013094028,0.012134362463999999,,,,,,,0.0,67.55,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00085,PL-03,S-02,3144.0,2025-01-01 02:00:00,84.7,110.9,125.1,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9727,77.5949,False,False,False,False,182.5,111.2,145.6,182.5,Moderate,0.0063911231999999995,0.0083680704,0.0094395456,,,,,,,0.0,45.625,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00086,PL-03,S-03,1844.9,2025-01-01 02:00:00,139.6,40.1,142.87,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9718,77.5952,False,False,False,False,315.9,51.0,163.2,315.9,Very Poor,0.00618115296,0.0017755317600000003,0.006325940712,,,,,,,0.0,78.975,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00087,LOC-DEL-01,A-01,0.0,2025-01-01 02:00:00,61.6,78.7,146.3,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6139,77.209,True,False,True,True,106.0,98.4,166.6,166.6,Moderate,,,,,,,,,,0.0,26.5,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00088,LOC-DEL-02,A-02,,2025-01-01 02:00:00,129.8,75.35,18.48,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6195,77.2159,True,False,False,True,308.4,94.3,23.1,308.4,Very Poor,,,,,,,,,,0.0,77.1,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00089,LOC-MUM-01,A-01,0.0,2025-01-01 02:00:00,163.63,136.76,80.69,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.0756,72.8783,True,True,True,True,334.2,119.7,101.6,334.2,Very Poor,,,,,,,,,,0.755,83.55,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00090,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00091,PL-01,S-01,4034.4,2025-01-01 00:15:00,103.73,184.02,1.96,ug/m3,MAINT,Stack,False,True,False,OK,Cement,13.0824,80.2717,False,False,False,False,246.1,135.3,2.5,246.1,Poor,0.010043719488000001,0.017817846912,0.000189778176,,,,,,,0.0,61.525,2025-01-01,0.0,Wednesday,LOC-BLR-01,1.9,187.0,10.5,65.6
E00092,PL-01,S-02,1617.1,2025-01-01 02:15:00,151.33,185.61,154.18,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Cement,13.0828,80.2716,True,False,False,True,324.8,135.8,174.4,324.8,Very Poor,0.005873177832,0.007203598344,0.005983787472,,,,,,,0.0,81.2,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00093,PL-02,S-01,3934.5,2025-01-01 02:15:00,178.95,,63.9,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Steel,19.0767,72.8776,True,False,False,True,345.9,,80.2,345.9,Very Poor,0.016897890599999996,,0.0060339491999999995,,,,,,,0.0,86.475,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00094,PL-03,S-01,1255.6,2025-01-01 02:15:00,231.18,35.0,267.0,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9717,77.5952,True,False,False,True,385.7,43.8,287.1,385.7,Very Poor,0.006966470592,0.001054704,0.008045884799999998,,,,,,,0.0,96.425,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00095,PL-03,S-02,3516.9,2025-01-01 02:15:00,35.6,123.5,18.7,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9721,77.5954,False,False,False,False,60.0,115.3,23.4,115.3,Moderate,0.0030048393600000003,0.010424091600000001,0.00157838472,,,,,,,0.0,15.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00096,PL-03,S-03,2494.5,2025-01-01 02:15:00,254.06,146.44,203.27,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9718,77.5948,True,False,False,True,500.0,122.9,224.0,500.0,Severe,0.015210064080000002,0.00876706992,0.01216936836,,,,,,,0.0,125.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00097,LOC-DEL-01,A-01,0.0,2025-01-01 02:15:00,144.3,44.3,154.10000000000002,ug/m3,OK,Ambient,False,False,True,EXCEEDANCE,City,28.6131,77.2089,True,False,True,True,319.4,56.2,174.3,319.4,Very Poor,,,,,,,,,,0.0,79.85,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00098,LOC-DEL-02,A-02,,2025-01-01 02:15:00,140.81,123.03,182.63,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6196,77.215,True,True,True,True,316.8,115.2,203.5,316.8,Very Poor,,,,,,,,,,0.0,79.2,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00099,LOC-MUM-01,A-01,0.0,2025-01-01 02:15:00,145.0,180.78,119.9,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,19.0765,72.8775,True,True,True,True,320.0,134.2,140.4,320.0,Very Poor,,,,,,,,,,0.0,80.0,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00100,LOC-BLR-01,A-01,,2025-01-01 02:15:00,261.4,71.7,140.5,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.9713,77.5945,True,False,True,True,500.0,89.8,160.9,500.0,Severe,,,,,,,,,,0.664,125.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00101,PL-01,S-01,2159.6,2025-01-01 02:30:00,124.61,113.53,34.8,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0823,80.2716,False,False,False,False,304.4,112.0,43.5,304.4,Very Poor,0.006458586143999999,0.005884305312,0.0018036979199999997,,,,,,,0.0,76.1,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00102,PL-01,S-02,3619.6,2025-01-01 02:30:00,75.1,275.7,133.78,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.084,80.2708,False,True,False,True,150.7,165.6,154.2,165.6,Moderate,0.006523967039999999,0.023950169280000003,0.011621522112,,,,,,,0.0,37.675,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00103,PL-02,S-01,3640.0,2025-01-01 02:30:00,192.1,120.86,163.43,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Steel,19.0755,72.878,True,False,False,True,355.9,114.5,183.6,355.9,Very Poor,0.016781856,0.010558329600000001,0.0142772448,,,,,,,0.0,88.975,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00104,PL-03,S-01,2205.4,2025-01-01 02:30:00,273.8,275.7,267.0,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9723,77.5938,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.01449212448,0.01459269072,0.0141322032,,,,,,,0.0,125.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00105,PL-03,S-02,2014.0,2025-01-01 02:30:00,120.0,155.7,155.1,ug/m3,FAULT,Stack,True,False,False,OK,Power,12.9717,77.5951,False,False,False,False,300.0,126.0,175.3,300.0,Poor,0.00580032,0.007525915199999999,0.007496913599999999,,,,,,,0.0,75.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00106,PL-03,S-03,2406.1,2025-01-01 02:30:00,101.29,2.48,36.34,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9724,77.5939,False,False,False,False,238.1,3.1,45.4,238.1,Poor,0.005849132856000001,0.00014321107199999998,0.002098504176,,,,,,,0.0,59.525,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00107,LOC-DEL-01,A-01,,2025-01-01 02:30:00,14.9,32.8,140.5,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6134,77.2082,False,False,True,True,24.8,41.0,160.9,160.9,Moderate,,,,,,,,,,0.0,6.2,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00108,LOC-DEL-02,A-02,0.0,2025-01-01 02:30:00,111.72,108.48,175.64,ug/m3,FAULT,Ambient,False,False,True,EXCEEDANCE,City,28.6199,77.2156,True,True,True,True,272.6,110.4,195.7,272.6,Poor,,,,,,,,,,0.0,68.15,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00109,LOC-MUM-01,A-01,0.0,2025-01-01 02:30:00,194.12,171.57,109.71,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.077,72.8777,True,True,True,True,357.4,131.2,130.3,357.4,Very Poor,,,,,,,,,,0.0,89.35,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00110,LOC-BLR-01,A-01,,2025-01-01 02:30:00,82.8,140.5,267.0,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,12.9717,77.5936,True,True,True,True,176.2,120.9,287.1,287.1,Poor,,,,,,,,,,0.664,44.05,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00111,PL-01,S-01,3222.8,2025-01-01 02:45:00,273.8,275.7,267.0,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Cement,13.083,80.2715,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.021177663360000005,0.02132462304,0.020651702400000003,,,,,,,0.0,125.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00112,PL-01,S-02,1274.5,2025-01-01 02:45:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0834,80.2713,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.0083749944,0.0084331116,0.008166996,,,,,,,0.0,125.0,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00113,PL-02,S-01,4873.5,2025-01-01 02:45:00,175.52,198.57,86.06,ug/m3,FAULT,Stack,False,False,True,EXCEEDANCE,Steel,19.0765,72.8769,True,False,False,True,343.2,140.1,106.9,343.2,Very Poor,0.02052952128,0.02322554148,0.01006592184,,,,,,,0.0,85.8,2025-01-01,2.0,Wednesday,LOC-MUM-01,8.1,163.0,16.5,88.5
E00114,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00115,PL-03,S-02,1579.6,2025-01-01 02:45:00,114.4,74.9,166.2,ug/m3,OK,Stack,False,False,False,OK,Power,12.9718,77.5941,False,False,False,False,281.5,93.7,186.3,281.5,Poor,0.00433694976,0.00283948896,0.006300708479999998,,,,,,,0.0,70.375,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00116,PL-03,S-03,4052.2,2025-01-01 02:45:00,213.47,133.07,2.48,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9722,77.5943,True,False,False,True,372.2,118.5,3.1,372.2,Very Poor,0.020760555216,0.012941430095999998,0.00024118694400000003,,,,,,,0.0,93.05,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00117,LOC-DEL-01,A-01,,2025-01-01 02:45:00,45.6,133.5,122.4,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.614,77.2089,False,True,True,True,76.4,118.6,142.9,142.9,Moderate,,,,,,,,,,0.0,19.1,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00118,LOC-DEL-02,A-02,,2025-01-01 02:45:00,156.36,143.23,168.65,ug/m3,MAINT,Ambient,False,False,True,EXCEEDANCE,City,28.6193,77.2141,True,True,True,True,328.6,121.8,188.8,328.6,Very Poor,,,,,,,,,,0.0,82.15,2025-01-01,2.0,Wednesday,LOC-DEL-01,4.1,249.0,2.4,85.7
E00119,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00120,LOC-BLR-01,A-01,,2025-01-01 02:45:00,188.3,124.9,199.6,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,12.9724,77.5943,True,True,True,True,353.0,115.8,220.3,353.0,Very Poor,,,,,,,,,,0.664,88.25,2025-01-01,2.0,Wednesday,LOC-BLR-01,5.5,173.0,11.3,74.2
E00121,PL-01,S-01,3758.2,2025-01-01 03:00:00,124.9,130.29,1.96,ug/m3,OK,Stack,False,False,False,OK,Cement,13.0818,80.2709,False,False,False,False,304.7,117.6,2.5,304.7,Very Poor,0.01126558032,0.011751741072,0.000176785728,,,,,,,0.0,76.175,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00122,PL-01,S-02,4377.7,2025-01-01 03:00:00,273.8,275.7,267.0,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.083,80.2712,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.02876674224,0.02896636536,0.0280523016,,,,,,,0.0,125.0,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00123,PL-02,S-01,2711.2,2025-01-01 03:00:00,230.67,221.9,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Steel,19.0768,72.8768,True,True,False,True,385.3,147.8,287.1,385.3,Very Poor,0.015009420095999999,0.014438766720000001,0.017373369599999997,,,,,,,0.0,96.325,2025-01-01,3.0,Wednesday,LOC-MUM-01,11.6,280.0,20.5,76.2
E00124,PL-03,S-01,1283.0,2025-01-01 03:00:00,168.55,121.55,14.45,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Power,12.9713,77.5952,True,False,False,True,337.9,114.7,18.1,337.9,Very Poor,0.005189991600000001,0.0037427675999999995,0.0004449444,,,,,,,0.0,84.475,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00125,PL-03,S-02,2909.3,2025-01-01 03:00:00,118.26,64.2,2.4,ug/m3,OK,Stack,True,False,False,OK,Power,12.9713,77.5951,False,False,False,False,294.2,80.6,3.0,294.2,Poor,0.008257291632000001,0.00448264944,0.00016757568000000001,,,,,,,0.0,73.55,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00126,PL-03,S-03,2886.1,2025-01-01 03:00:00,2.48,,97.52,ug/m3,OK,Stack,False,False,False,OK,Power,12.9724,77.594,False,False,False,False,4.1,,118.3,118.3,Moderate,0.00017178067199999998,,0.006754859327999999,,,,,,,0.0,1.025,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00127,LOC-DEL-01,A-01,,2025-01-01 03:00:00,98.9,104.9,177.5,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.614,77.2084,True,True,True,True,230.1,109.2,197.5,230.1,Poor,,,,,,,,,,0.0,57.525,2025-01-01,3.0,Wednesday,LOC-DEL-01,3.0,244.0,4.7,71.0
E00128,LOC-DEL-02,A-02,0.0,2025-01-01 03:00:00,41.72,131.11,85.56,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6204,77.2159,False,True,True,True,70.0,117.8,106.4,117.8,Moderate,,,,,,,,,,0.0,17.5,2025-01-01,3.0,Wednesday,LOC-DEL-01,3.0,244.0,4.7,71.0
E00129,LOC-MUM-01,A-01,,2025-01-01 03:00:00,137.25,1.08,68.92,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.0765,72.8772,True,False,False,True,314.1,1.4,86.4,314.1,Very Poor,,,,,,,,,,0.856,78.525,2025-01-01,3.0,Wednesday,LOC-MUM-01,11.6,280.0,20.5,76.2
E00130,LOC-BLR-01,A-01,,2025-01-01 03:00:00,174.63333333333335,104.0,138.4,ug/m3,OK,Ambient,True,False,False,EXCEEDANCE,City,12.9718,77.5947,True,True,True,True,342.6,108.9,158.8,342.6,Very Poor,,,,,,,,,,0.419,85.65,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00131,PL-01,S-01,2046.0,2025-01-01 03:15:00,164.22,112.94,134.61,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.083,80.2706,True,False,False,True,334.6,111.8,155.0,334.6,Very Poor,0.00806385888,0.00554580576,0.006609889440000002,,,,,,,0.0,83.65,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00132,PL-01,S-02,3637.7,2025-01-01 03:15:00,138.06,159.59,174.59,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0824,80.2706,False,False,False,False,314.7,127.2,194.6,314.7,Very Poor,0.012053300687999998,0.013932973031999998,0.015242545031999998,,,,,,,0.0,78.675,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00133,PL-02,S-01,2160.5,2025-01-01 03:15:00,273.8,275.7,267.0,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Steel,19.076,72.8777,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.014197077600000002,0.014295596399999999,0.013844484,,,,,,,0.0,125.0,2025-01-01,3.0,Wednesday,LOC-MUM-01,11.6,280.0,20.5,76.2
E00134,PL-03,S-01,2447.2,2025-01-01 03:15:00,76.91,182.82,120.36,ug/m3,OK,Stack,False,False,False,OK,Power,12.9706,77.5939,False,False,False,False,156.7,134.9,140.9,156.7,Moderate,0.004517139647999999,0.010737530496,0.007069079807999999,,,,,,,0.0,39.175,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00135,PL-03,S-02,2419.8,2025-01-01 03:15:00,78.7,119.3,2.4,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9714,77.5954,False,False,False,False,162.6,113.9,3.0,162.6,Moderate,0.00457051824,0.00692837136,0.00013938048000000002,,,,,,,0.0,40.65,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00136,PL-03,S-03,2077.8,2025-01-01 03:15:00,76.83,26.53,68.71,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9728,77.594,False,False,False,False,156.4,33.2,86.1,156.4,Moderate,0.003831296976,0.001322976816,0.003426375312,,,,,,,0.0,39.1,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00137,LOC-DEL-01,A-01,0.0,2025-01-01 03:15:00,35.7,275.7,143.3,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6136,77.2081,False,True,True,True,60.2,165.6,163.6,165.6,Moderate,,,,,,,,,,0.0,15.05,2025-01-01,3.0,Wednesday,LOC-DEL-01,3.0,244.0,4.7,71.0
E00138,LOC-DEL-02,A-02,,2025-01-01 03:15:00,120.3,88.99,60.0,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6205,77.2155,True,True,False,True,301.2,103.9,75.4,301.2,Very Poor,,,,,,,,,,0.0,75.3,2025-01-01,3.0,Wednesday,LOC-DEL-01,3.0,244.0,4.7,71.0
E00139,LOC-MUM-01,A-01,0.0,2025-01-01 03:15:00,193.82,80.69,145.2,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.0759,72.8769,True,True,True,True,357.2,101.2,165.5,357.2,Very Poor,,,,,,,,,,0.654,89.3,2025-01-01,3.0,Wednesday,LOC-MUM-01,11.6,280.0,20.5,76.2
E00140,LOC-BLR-01,A-01,,2025-01-01 03:15:00,14.8,135.8,75.2,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,12.972,77.5952,False,True,False,True,24.7,119.4,94.1,119.4,Moderate,,,,,,,,,,0.419,6.175,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00141,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00142,PL-01,S-02,3597.3,2025-01-01 03:30:00,238.68,99.59,2.35,ug/m3,OK,Stack,True,False,False,EXCEEDANCE,Cement,13.0822,80.2702,True,False,False,True,391.4,107.4,2.9,391.4,Very Poor,0.020606485536,0.008598122568,0.00020288772000000003,,,,,,,0.0,97.85,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00143,PL-02,S-01,1747.3,2025-01-01 03:30:00,273.8,116.76,102.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Steel,19.0753,72.877,True,False,False,True,500.0,113.1,122.7,500.0,Severe,0.01148185776,0.004896353952,0.0042773904,,,,,,,0.0,125.0,2025-01-01,3.0,Wednesday,LOC-MUM-01,11.6,280.0,20.5,76.2
E00144,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00145,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E00146,PL-03,S-03,1054.5,2025-01-01 03:30:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9726,77.595,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.0069293304,0.0069774156,0.006757236,,,,,,,0.0,125.0,2025-01-01,3.0,Wednesday,LOC-BLR-01,5.4,195.0,15.9,69.8
E00147,LOC-DEL-01,A-01,0.0,2025-01-01 03:30:00,102.2,207.9,168.0090909090909,ug/m3,OK,Ambient,False,False,True,EXCEEDANCE,City,28.6134,77.2098,True,True,True,True,241.1,143.2,188.1,241.1,Poor,,,,,,,,,,0.0,60.275,2025-01-01,3.0,Wednesday,LOC-DEL-01,3.0,244.0,4.7,71.0
