Record_ID,Plant_ID,TS,PM2.5,SO2,NOx,Unit,"Lat,Lon",Status
E20259,PL-18,2026-01-02 19:10,18.3,,16.3,mg/nm3,"14.0635,80.8625",maintenance
E20260,PL-15,2026-01-02 19:20,38.2,26.1,33.4,Ug/M3,"12.6309,79.8129",Maint
E20261,PL-17,02-01-2026 19:30,10.0,10.3,10.5,ug/m3,"12.8184,80.6646",MAINTENANCE
E20262,PL-05,2026-01-02 19:40,-35.3,12.9,13.0,mg/Nm3,"13.0494,81.3847",Maint
E20263,PL-09,2026-01-02 19:50,23.9,15.1,32.1,mg/nm3,"14.0838,81.1154", maint 
E20264,PL-12,2026-01-02 20:00,42.6,13.3,26.9,mg/Nm3,"13.0824,80.9759", maint 
E20265,PL-16,2026-01-02 20:10,45.8,6.1,9.3,mg/Nm3,"13.9109,80.6335",Maint
E20266,PL-13,2026-01-02 20:20,31.5,18.3,36.5,mg/Nm3,"13.5496,79.869", OK 
E20267,PL-02,2026-01-02 20:30,14.5,12.4,22.0,mg/Nm3,"13.6902,79.9565",ok 
E20268,PL-16,2026-01-02 20:40,4.5,13.4,22.9,ug/m³,"14.3789,80.9688",ok 
E20269,PL-13,2026-01-02 20:50,10.1,21.3,16.2,UG/M3,"14.4365,81.2484", maint 
E20270,PL-06,2026-01-02 21:00,51.7,19.1,35.7,UG/M3,"13.6793,80.1641", FAULT
E20271,PL-19,2026-01-02 21:10 UTC,33.8,15.2,29.1,mg/nm3,"13.4021,81.036",Fault
E20272,PL-14,2026-01-02 21:20,46.8,19.2,30.2,mg/nm3,"12.836,79.1314",Ok
E20273,PL-04,2026-01-02 21:30,47.7,16.0,17.2,mg/nm3,"14.1177,79.483",ok 
E20274,PL-17,2026-01-02 21:40,49.6,14.9,20.3,mg/nm3,"13.9602,80.3771",fault
E20275,PL-09,2026-01-02 21:50,18.9,13.4,31.5,UG/m3,"13.2051,79.5531", OK 
E20276,PL-13,2026-01-02 22:00 UTC,73.4,25.7,-53.0,MG/NM3,"14.2161,79.9497",MAINT
E20277,PL-01,2026-01-02 22:10,-42.4,13.8,39.9,UG/M3,"13.7879,80.4681", OK 
E20278,PL-14,2026-01-02 22:20 UTC,31.0,22.5,40.5,mg/Nm3,"14.327,79.1011", FAULT
E20279,PL-08,2026-01-02 22:30,45.8,26.6,10.2,MG/NM3,"12.8054,79.6389",FAULT
E20280,PL-20,2026-01-02 22:40,57.3,15.8,31.9,ug/m³,"13.3985,80.8493",Ok
E20281,PL-07,2026-01-02 22:50,65.9,29.0,36.7,ug/m3,"14.1155,80.5995", maint 
E20282,PL-02,2026-01-02 23:00,61.5,21.4,21.4,UG/M3,"13.2562,79.6551",ok
E20283,PL-12,2026-01-02 23:10,28.6,15.4,42.5,ug/m3,"12.6761,81.1455",FAULT
E20284,PL-12,2026-01-02 23:20,63.8,25.3,38.2,µg/m³,"13.157,81.4791",ok 
E20285,PL-20,2026-01-02 23:30,76.6,19.0,50.7,ug/m³,"14.3921,79.61", maint 
E20286,PL-07,2026-01-02 23:40,2.4,,36.1,mg/nm3,"13.3796,79.5523",Ok
E20287,PL-01,2026-01-02 23:50,59.2,25.7,27.2,MG/NM3,"13.4575,79.6843", maint 
E20288,PL-09,2026-01-03 00:00,70.7,20.8,64.3,MG/NM3,"13.625,81.0512",FAULT
E20289,PL-11,2026-01-03 00:10,106.9,23.6,43.0,ug/m3,"12.5053,79.3399",maintenance
E20290,PL-11,03-01-2026 24:20,112.9,22.6,58.9,UG/m3,"13.8333,79.8767",MAINT
E20291,PL-12,2026-01-03 00:30,68.8,13.9,59.4,MG/NM3,"13.8476,80.8723", OK 
E20292,PL-01,2026-01-03 00:40,97.5,,63.6,µg/m³,"13.5456,81.2054",FAULT
E20293,PL-03,2026-01-03 00:50,78.3,17.3,57.7,µg/m³,"13.3857,80.3579",Maint
E20294,PL-04,03-01-2026 01:00,73.6,28.7,47.1,mg/Nm3,"13.2377,79.6442", OK 
E20295,PL-11,03-01-2026 01:10,59.2,24.6,64.4,UG/M3,"14.0273,79.1756",Maint
E20296,PL-15,2026-01-03 01:20,90.3,30.3,67.4,mg/nm3,"14.4777,79.1701",FAULT
E20297,PL-09,2026-01-03 24:30,77.8,30.8,41.3,ug/m3,"626.5069532262295,80.9625",MAINT
E20298,PL-15,2026-01-03 01:40,63.3,30.7,64.2,MG/NM3,"14.0372,79.0022",MAINT
E20299,PL-01,2026-01-03 01:50,88.0,23.3,,Ug/M3,"12.6306,81.0724", FAULT
E20300,PL-10,2026-01-03 02:00,75.2,22.3,,UG/M3,"13.0269,81.3125",fault
E20301,PL-09,2026-01-03 02:10,76.2,30.9,63.9,ug/m3,"12.6621,80.875",maintenance
E20302,PL-01,2026-01-03 02:20,,28.3,56.5,Ug/M3,"14.3378,80.3181", FAULT
E20303,PL-19,2026-01-03 02:30,71.1,39.4,59.6,UG/M3,"12.6434,79.2325",maint
E20304,PL-08,2026-01-03 02:40,67.2,22.3,62.4,UG/m3,"13.6343,79.3223",ok 
E20305,PL-02,2026-01-03 02:50,-99.6,34.8,76.7,Ug/M3,"14.2915,79.1619",MAINT
E20306,PL-01,2026-01-03 03:00,109.4,27.5,,µg/m³,"13.8015,79.3567", ok
E20307,PL-15,2026-01-03 03:10,25717.2,,83.5,ug/m3,"13.0383,79.8617",MAINT
E20308,PL-15,2026-01-03 03:20,124.8,27.9,77.3,µg/m³,"13.5721,81.4067",ok
E20309,PL-13,2026-01-03 03:30,111.1,27.2,81.1,UG/m3,"13.8499,79.2072",Fault
E20310,PL-16,2026-01-03 03:40,111.1,30.5,66.1,ug/m3,"13.4766,80.3634",fault
E20311,PL-10,2026-01-03 03:50,87.5,36.9,75.8,µg/m³,"13.7688,80.0292",FAULT
E20312,PL-15,2026-01-03 04:00,121.9,42.4,80.7,MG/NM3,"14.1197,80.1655", OK 
E20313,PL-07,2026-01-03 04:10,133.7,36.6,71.3,UG/m3,"14.3841,79.0128", ok
E20314,PL-08,2026-01-03 04:20,118.5,30.3,88.6,mg/nm3,"13.7808,80.2178",Maint
E20315,PL-19,03-01-2026 24:30,101.1,32.2,83.3,UG/m3,"13.2186,80.6929",maint
E20316,PL-05,2026-01-03 04:40,-145.8,,76.8,mg/Nm3,"12.9612,81.1686",MAINTENANCE
E20317,PL-18,2026-01-03 04:50,89.5,39.2,90.6,UG/M3,"13.6516,80.2681", ok
E20318,PL-10,2026-01-03 05:00,122.1,26.7,68.9,Ug/M3,"13.0366,81.4782",ok 
E20319,PL-10,2026-01-03 05:10,133.5,32.0,84.5,UG/m3,"12.6066,81.0808",Maint
E20320,PL-09,03-01-2026 05:20,102.5,36.8,75.0,ug/m³,"13.0512,81.3507",OK
E20321,PL-10,2026-01-03 05:30,125.8,41.7,81.8,ug/m3,"13.2747,79.9009",FAULT
E20322,PL-15,2026-01-03 05:40,96.1,39.3,65.3,Ug/M3,"13.852,80.2097",maintenance
E20323,PL-12,2026-01-03 05:50,106.4,33.5,87.6,µg/m³,"13.6306,79.9206",MAINT
E20324,PL-04,2026-01-03 06:00,88.3,32.5,73.3,µg/m³,"13.2879,79.6411", maint 
E20325,PL-06,03-01-2026 24:10,70.2,36.6,77.0,ug/m3,"12.9127,79.7477",ok 
E20326,PL-09,2026-01-03 06:20,117.1,42.6,90.8,MG/NM3,"14.0113,80.1914",maint
E20327,PL-09,2026-01-03 06:30,81.2,37.6,74.7,ug/m3,"14.0684,80.4249",Fault
E20328,PL-15,2026-01-03 06:40,133.8,44.1,83.8,ug/m3,"14.0763,79.787", maint 
E20329,PL-16,2026-01-03 06:50,120.3,42.6,90.8,MG/NM3,"14.3574,80.8529",Maint
E20330,PL-16,03-01-2026 07:00+05:30,118.1,24.2,100.8,mg/nm3,"14.2299,79.0983",maint
E20331,PL-13,2026-01-03 07:10,109.8,35.6,65.5,mg/nm3,"12.6658,80.92",ok
E20332,PL-03,2026-01-03 07:20,95.0,33.3,73.8,mg/Nm3,"12.7714,79.9328",ok 
E20333,PL-08,2026-01-03 07:30,98.0,35.5,78.2,MG/NM3,"13.9323,79.6456",MAINT
E20334,PL-02,2026-01-03 07:40,126.8,36.8,71.8,µg/m³,"13.5602,80.8457",MAINTENANCE
E20335,PL-14,2026-01-03 07:50,124.4,37.8,84.3,Ug/M3,"13.3454,81.2946",FAULT
E20336,PL-05,2026-01-03 08:00,109.7,33.9,91.8,ug/m³,"13.312,81.006",OK
E20337,PL-01,2026-01-03 08:10,109.5,39.5,68.3,mg/nm3,"14.2488,80.7784",MAINTENANCE
E20338,PL-06,2026-01-03 08:20,118.6,32.9,77.5,UG/M3,"14.4076,81.0248",MAINT
E20339,PL-16,2026-01-03 08:30,132.0,42.1,67.2,mg/nm3,"13.5664,80.8032", FAULT
E20340,PL-10,2026-01-03 08:40,94.9,23.6,73.0,UG/M3,"14.2034,80.8606",FAULT
E20341,PL-14,2026-01-03 08:50,85.4,32.2,52.9,ug/m3,"12.5632,79.1931",maint
E20342,PL-08,2026-01-03 09:00,94.3,32.4,76.7,UG/m3,"12.7345,79.1038",ok
E20343,PL-08,2026-01-03 09:10,118.1,28.8,82.0,ug/m3,"12.9813,79.8553", FAULT
E20344,PL-12,2026-01-03 09:20,124.2,28.6,66.1,UG/M3,"13.8702,80.4479",ok
E20345,PL-20,03-01-2026 24:30,113.7,27.7,75.3,Ug/M3,"13.4819,79.6584", maint 
E20346,PL-12,2026-01-03 09:40,108.0,27.0,69.8,mg/Nm3,"13.9888,79.4946", FAULT
E20347,PL-04,2026-01-03 09:50,-71.0,28.8,77.5,mg/nm3,"12.6778,79.0453",Maint
E20348,PL-09,2026-01-03 10:00,68.5,31.0,60.2,MG/NM3,"13.0507,79.4369", ok
E20349,PL-13,2026-01-03 10:10,102.6,31.8,71.2,UG/m3,"14.1819,80.5748", OK 
E20350,PL-16,2026-01-03 10:20,66.4,28.4,50.2,ug/m³,"14.1191,79.0191",fault
E20351,PL-12,03-01-2026 10:30,92.1,31.7,81.0,MG/NM3,"13.5083,79.426", FAULT
E20352,PL-07,2026-01-03 10:40,-71.3,36.6,60.9,ug/m³,"14.3774,80.3251",MAINTENANCE
E20353,PL-14,2026-01-03 10:50,102.4,36.8,65.4,ug/m3,"12.8307,79.9492",fault
E20354,PL-17,2026-01-03 11:00,70.3,25.3,62.8,Ug/M3,"13.8303,81.2195",OK
E20355,PL-20,2026-01-03 11:10,67.6,33.9,64.7,Ug/M3,"13.5978,79.212",fault
E20356,PL-18,2026-01-03 11:20,94.5,30.9,60.0,mg/Nm3,"13.307,80.9455",Fault
E20357,PL-13,2026-01-03 11:30,88.5,22.0,59.8,UG/M3,"13.247,80.0001", ok
E20358,PL-05,2026-01-03 11:40,85.4,34.4,65.5,mg/Nm3,"13.2504,80.8979", ok
E20359,PL-19,2026-01-03 11:50,77.5,23.8,45.9,µg/m³,"13.5454,79.5738", OK 
E20360,PL-11,2026-01-03 12:00,61.3,16.0,53.9,µg/m³,"14.0815,80.4104", OK 
E20361,PL-06,03-01-2026 24:10,80.2,14.8,52.6,ug/m3,"14.2576,80.8194",fault
E20362,PL-11,03-01-2026 12:20,59.5,25.0,38.1,Ug/M3,"12.5142,80.1895",MAINT
E20363,PL-04,2026-01-03 12:30,28.2,18.1,55.6,MG/NM3,"12.961,80.7235", ok
E20364,PL-20,2026-01-03 12:40,75.6,29.5,40.3,UG/M3,"13.9484,79.2803",Maint
E20365,PL-14,2026-01-03 12:50,64.1,25.9,39.9,MG/NM3,"13.0668,79.5856",fault
E20366,PL-03,2026-01-03 13:00,53.9,20.8,35.6,UG/M3,"13.6028,79.5053",MAINTENANCE
E20367,PL-19,2026-01-03 13:10,-35.9,16.0,37.5,µg/m³,"13.3426,79.1607",fault
E20368,PL-10,03-01-2026 24:20+05:30,48.6,22.2,21.2,Ug/M3,"13.4821,81.1608",maintenance
E20369,PL-10,03-01-2026 24:30,48.4,24.5,41.6,mg/nm3,"13.5294,80.8047",Ok
E20370,PL-13,2026-01-03 13:40,97.9,26.4,55.8,MG/NM3,"13.6721,79.3467",maintenance
E20371,PL-20,2026-01-03 13:50,34.4,34.3,27.8,mg/Nm3,"13.2798,79.0266", OK 
E20372,PL-12,2026-01-03 14:00,63.1,21.9,43.3,mg/nm3,"13.7627,80.3423",ok
E20373,PL-17,2026-01-03 14:10,37.1,18.4,20.2,MG/NM3,"13.9186,80.1568",OK
E20374,PL-13,2026-01-03 14:20,56.6,25.6,31.5,Ug/M3,"14.3369,79.3944",FAULT
E20375,PL-16,2026-01-03 14:30,52.3,15.3,21.8,Ug/M3,"13.9064,80.6071",FAULT
E20376,PL-19,2026-01-03 14:40,39.5,,29.1,mg/nm3,"12.9724,79.6918", ok
E20377,PL-17,2026-01-03 14:50,30.0,21.7,60.7,UG/M3,"13.8984,79.1309", ok
E20378,PL-03,2026-01-03 15:00,18.3,13.6,32.5,UG/m3,"12.8575,80.7641",Ok
E20379,PL-11,2026-01-03 15:10,56.5,11.2,26.9,UG/m3,"13.352,81.3809",ok 
E20380,PL-09,2026-01-03 15:20,48.9,23.9,158.9,MG/NM3,"13.7969,79.754",maint
E20381,PL-02,2026-01-03 15:30,28.1,,38.5,ug/m3,"13.5966,80.4697",Ok
E20382,PL-14,2026-01-03 15:40,41.0,8.1,42.7,ug/m3,"13.4984,81.3977", FAULT
E20383,PL-03,2026-01-03 15:50,-36.7,17.6,32.6,Ug/M3,"13.7542,79.7541",Maint
E20384,PL-18,2026-01-03 16:00,23.9,13.4,6.6,Ug/M3,"13.348,81.1317",Ok
E20385,PL-05,2026-01-03 16:10,13.6,16.9,20.4,UG/m3,"13.7484,80.2511",fault
E20386,PL-15,2026-01-03 16:20,27.1,,-28.0,Ug/M3,"13.4059,81.3342",MAINTENANCE
E20387,PL-20,2026-01-03 16:30,31.1,13.8,28.2,ug/m³,"13.4864,79.515", FAULT
E20388,PL-10,2026-01-03 16:40,31.4,25.2,23.5,UG/M3,"13.4105,81.2857",Fault
E20389,PL-11,2026-01-03 16:50,28.1,8.2,21.7,MG/NM3,"13.2588,80.1789",Fault
E20390,PL-02,2026-01-03 17:00,55.0,9.2,14.5,UG/m3,"13.7031,79.5123",Ok
E20391,PL-20,2026-01-03 17:10,34.9,25.3,9.7,ug/m3,"13.5485,80.744",OK
E20392,PL-03,2026-01-03 17:20,40.7,17.8,26.5,MG/NM3,"13.2903,81.0619",MAINT
E20393,PL-11,2026-01-03 17:30,-34.04,20.1,15.2,ug/m³,"12.5726,79.431",Fault
E20394,PL-17,2026-01-03 17:40,40.2,23.7,31.9,UG/M3,"13.9253,80.0085",Ok
E20395,PL-18,2026-01-03 17:50,21.8,5.3,27.7,UG/m3,"12.8943,80.2939", OK 
E20396,PL-05,2026-01-03 18:00,20.7,15.6,14.4,ug/m3,"13.4911,79.5372",MAINT
E20397,PL-02,2026-01-03 18:10,10.6,8.1,11.4,UG/m3,"13.6809,79.516",ok 
E20398,PL-18,2026-01-03 18:20,23.2,8.7,9.9,MG/NM3,"13.459,79.6823", FAULT
E20399,PL-20,2026-01-03 18:30,11.7,9.2,19.1,ug/m3,"12.8923,79.5332",maint
E20400,PL-16,03-01-2026 24:40,0.0,14.3,20.1,mg/Nm3,"12.6192,80.0233",ok
E20401,PL-12,2026-01-03 18:50,20.9,15.7,16.2,MG/NM3,"12.6968,79.0755",Ok
E20402,PL-03,2026-01-03 19:00,18.2,20.5,5.6,ug/m³,"14.1793,79.7512",MAINT
E20403,PL-20,2026-01-03 19:10,22.6,15.2,25.5,µg/m³,"12.5253,81.3168",Fault
E20404,PL-02,2026-01-03 19:20,36.1,17.6,10.4,ug/m3,"14.4181,80.4178", ok
E20405,PL-16,2026-01-03 19:30,33.0,13.8,15.9,UG/m3,"13.1131,80.4424",Fault
E20406,PL-14,2026-01-03 19:40,21.8,17.4,30.7,ug/m3,"13.8171,79.1451", FAULT
E20407,PL-17,2026-01-03 19:50,11.3,14.2,23.1,UG/m3,"13.6766,79.2899",ok 
E20408,PL-20,2026-01-03 20:00,19.5,15.5,18.0,Ug/M3,"14.3015,81.3312",OK
E20409,PL-09,2026-01-03 20:10,,13.6,27.7,mg/nm3,"13.2915,79.5507",maintenance
E20410,PL-14,2026-01-03 20:20,33.9,11.8,30.6,mg/Nm3,"13.5417,79.0829", maint 
E20411,PL-01,2026-01-03 20:30,7.8,11.1,16.8,ug/m3,"13.7966,81.3033",FAULT
E20412,PL-14,2026-01-03 20:40,14.0,11.4,17.1,Ug/M3,"13.9139,79.4194",maint
E20413,PL-14,2026-01-03 20:50,12.1,11.2,25.4,MG/NM3,"13.6993,81.0777",ok
E20414,PL-13,2026-01-03 21:00,24.5,8.7,35.8,mg/Nm3,"12.588,80.4558",fault
E20415,PL-14,2026-01-03 21:10,33.2,16.6,10.2,ug/m3,"14.2762,80.9868", ok
E20416,PL-15,2026-01-03 21:20,40.4,15.8,40.3,µg/m³,"14.3867,79.3636",ok
E20417,PL-11,2026-01-03 21:30,36.8,15.9,31.0,MG/NM3,"13.1795,80.4853",ok 
E20418,PL-15,2026-01-03 21:40,42.8,20.2,23.6,UG/M3,"13.2751,79.5848",FAULT
E20419,PL-20,2026-01-03 21:50,18.0,15.0,29.1,UG/m3,"12.747,80.4873",maint
E20420,PL-08,2026-01-03 22:00,-16.9,16.5,35.7,ug/m3,"13.5448,80.8695",maintenance
E20421,PL-02,2026-01-03 22:10,21.8,12.8,23.3,Ug/M3,"12.6959,81.0124",MAINTENANCE
E20422,PL-01,2026-01-03 22:20,63.0,23.7,25.3,Ug/M3,"12.6066,81.2928", maint 
E20423,PL-02,03-01-2026 22:30,55.2,23.5,37.1,mg/nm3,"12.873,80.0154",OK
E20424,PL-01,2026-01-03 22:40 UTC,53.4,24.1,27.4,mg/nm3,"13.5484,81.3534",Maint
E20425,PL-07,2026-01-03 22:50,56.2,19.0,45.7,ug/m³,"13.7288,81.0162", FAULT
E20426,PL-09,2026-01-03 23:00,56.5,26.2,33.1,ug/m³,"13.1528,79.2688",UNKNOWN
E20427,PL-15,2026-01-03 23:10,,19.8,56.3,Ug/M3,"13.6836,81.0353",maint
E20428,PL-20,2026-01-03 23:20,57.5,26.6,39.4,ug/m3,"13.0169,79.5277", OK 
E20429,PL-14,2026-01-03 23:30,66.0,21.7,53.6,µg/m³,"13.5125,79.9555",Ok
E20430,PL-14,03-01-2026 24:40,50.3,16.4,55.2,UG/m3,"13.4553,80.2953",maint
E20431,PL-04,2026-01-03 23:50,13.6,26.4,,µg/m³,"14.2314,80.1791",maintenance
E20432,PL-04,2026-01-04 00:00,72.7,20.7,46.6,Ug/M3,"13.2119,80.3544",Fault
E20433,PL-18,2026-01-04 00:10,67.5,23.1,48.4,mg/nm3,"13.4249,79.6867",OK
E20434,PL-12,2026-01-04 00:20,70.8,27.8,43.6,ug/m3,"14.2185,79.0351",ok 
E20435,PL-14,2026-01-04 00:30,60.2,22.1,45.8,UG/m3,"13.7547,80.2816",fault
E20436,PL-03,2026-01-04 00:40,82.7,34.3,53.2,µg/m³,"13.692,80.6939", OK 
E20437,PL-04,2026-01-04 00:50,66.2,29.8,43.2,UG/m3,"14.2643,81.1188", ok
E20438,PL-08,2026-01-04 01:00,74.9,25.4,90.5,UG/m3,"13.5521,79.2025",ok 
E20439,PL-18,2026-01-04 01:10,83.9,24.8,,ug/m3,"12.7924,79.8554",MAINTENANCE
E20440,PL-13,2026-01-04 01:20,98.1,,55.8,mg/nm3,"12.9603,80.6128",Fault
E20441,PL-12,2026-01-04 01:30,79.8,29.9,58.4,UG/M3,"14.0642,80.9045",ok 
E20442,PL-12,2026-01-04 01:40,75.0,26.2,43.0,mg/nm3,"14.4697,79.406",Fault
E20443,PL-14,2026-01-04 01:50,73.8,34.7,62.5,Ug/M3,"14.3155,80.2278",maint
E20444,PL-11,04-01-2026 02:00,91.1,28.1,54.9,µg/m³,"12.6729,80.3609",Maint
E20445,PL-02,2026-01-04 02:10,94.8,27.4,63.3,mg/nm3,"14.4351,81.1996",maint
E20446,PL-13,2026-01-04 02:20,98.9,28.6,62.8,MG/NM3,"12.8271,79.6989",MAINTENANCE
E20447,PL-16,04-01-2026 24:30,105.7,,68.8,ug/m³,"13.0445,79.773",MAINT
E20448,PL-11,2026-01-04 02:40,-132.8,25.5,,ug/m³,"13.4844,79.5308",OK
E20449,PL-13,2026-01-04 02:50,67.7,35.1,71.3,MG/NM3,"14.1518,79.206",Maint
E20450,PL-02,2026-01-04 03:00,99.1,25.4,53.8,mg/Nm3,"13.9573,81.3628",maint
E20451,PL-09,2026-01-04 03:10,-98.2,33.7,84.2,UG/m3,"13.3121,80.423",maintenance
E20452,PL-19,2026-01-04 03:20,94.8,26.4,60.1,UG/M3,"14.3291,80.9026",maint
E20453,PL-07,2026-01-04 03:30,-89.4,,75.9,mg/Nm3,"13.6562,80.1263",Fault
E20454,PL-01,2026-01-04 03:40,77.1,32.4,83.1,Ug/M3,"13.4176,80.4413",Ok
E20455,PL-02,2026-01-04 03:50 UTC,111.5,27.7,85.6,MG/NM3,"13.4428,80.8167", ok
E20456,PL-08,2026-01-04 04:00,132.4,41.3,77.6,mg/Nm3,"13.67,81.3592",OK
E20457,PL-07,2026-01-04 04:10,91.5,30.7,73.7,MG/NM3,"14.3601,81.3669",fault
E20458,PL-18,2026-01-04 04:20,111.4,32.8,81.3,MG/NM3,"14.2711,80.2822",Ok
E20459,PL-20,2026-01-04 04:30,117.8,40.0,73.7,ug/m³,"13.5465,79.9546",maintenance
E20460,PL-06,2026-01-04 04:40,100.6,32.8,76.2,µg/m³,"12.9085,80.6199", FAULT
E20461,PL-05,2026-01-04 04:50,114.5,39.6,,mg/nm3,"13.7941,80.4057",fault
E20462,PL-16,2026-01-04 05:00,104.3,33.5,66.8,mg/nm3,"12.6021,80.2563",FAULT
E20463,PL-16,2026-01-04 05:10,136.2,35.5,72.2,mg/Nm3,"13.499,80.6264", maint 
E20464,PL-18,2026-01-04 05:20,102.6,,86.1,UG/M3,"13.91,81.48",FAULT
E20465,PL-19,2026-01-04 05:30,131.1,36.8,92.0,MG/NM3,"12.693,79.9959",Ok
E20466,PL-01,2026-01-04 05:40,117.7,33.0,97.8,Ug/M3,"14.1221,79.9911",Ok
E20467,PL-04,2026-01-04 05:50,107.8,42.7,1219.2,µg/m³,"12.5394,80.8405",maintenance
E20468,PL-11,2026-01-04 06:00,112.2,34.0,83.0,MG/NM3,"13.0936,80.295", OK 
E20469,PL-02,2026-01-04 06:10,113.2,35.6,79.8,UG/m3,"13.6371,79.507",Fault
E20470,PL-03,2026-01-04 06:20,87.4,48.9,81.7,Ug/M3,"13.1282,81.3229",OK
E20471,PL-14,2026-01-04 06:30,134.0,30.5,74.7,MG/NM3,"13.7245,81.1946",--
E20472,PL-08,2026-01-04 06:40,112.8,33.8,65.0,mg/nm3,"13.5279,80.0601",ok 
E20473,PL-05,2026-01-04 06:50,110.4,35.9,85.0,MG/NM3,"13.2828,79.4371", OK 
E20474,PL-07,2026-01-04 07:00,97.9,32.0,85.9,µg/m³,"13.0383,79.1554",OK
E20475,PL-20,04-01-2026 07:10,126.0,37.3,75.8,UG/m3,"13.641,79.0864",maintenance
E20476,PL-13,2026-01-04 07:20,109.2,,84.7,ug/m3,"13.8546,79.7364",ok
E20477,PL-10,2026-01-04 07:30,77.9,42.2,74.4,Ug/M3,"13.2453,81.4541",Fault
E20478,PL-14,2026-01-04 07:40,86.8,37.5,83.8,mg/nm3,"12.608,79.6961",Maint
E20479,PL-15,2026-01-04 07:50,107.4,30.6,94.0,ug/m3,"14.443,80.4471", maint 
E20480,PL-01,2026-01-04 08:00,104.9,23.2,94.8,mg/nm3,"13.7501,80.4244", ok
E20481,PL-02,2026-01-04 08:10,115.0,28.2,96.5,UG/m3,"12.675,80.4433",fault
E20482,PL-16,2026-01-04 08:20,112.5,22.9,84.8,mg/nm3,"13.3691,80.8443",fault
E20483,PL-16,2026-01-04 08:30,98.7,33.9,64.2,UG/M3,"12.7914,80.5318",Maint
E20484,PL-17,2026-01-04 08:40,99.3,36.5,69.6,UG/m3,"13.9696,81.2514",Ok
E20485,PL-19,2026-01-04 08:50,101.1,39.7,69.8,UG/M3,"13.6352,80.1849",ok
E20486,PL-13,2026-01-04 09:00,88.6,30.7,77.7,MG/NM3,"13.9998,-195.85711665562457",MAINTENANCE
E20487,PL-13,2026-01-04 09:10,76.6,46.2,83.1,UG/M3,"13.2012,80.3252",fault
E20488,PL-13,2026-01-04 09:20,151.0,39.8,738.1,µg/m³,"14.0924,80.5077",OK
E20489,PL-20,2026-01-04 09:30,83.1,32.2,77.5,mg/Nm3,"12.8356,79.8428",maintenance
E20490,PL-18,2026-01-04 09:40,87.5,37.9,62.3,UG/M3,"14.4732,81.0836", ok
E20491,PL-06,2026-01-04 09:50,82.3,31.2,86.8,µg/m³,"13.0321,79.913", maint 
E20492,PL-06,2026-01-04 10:00,88.1,,63.2,MG/NM3,"13.5365,79.8347",FAULT
E20493,PL-05,2026-01-04 10:10,140.1,34.5,69.8,mg/nm3,"13.9538,80.5408", FAULT
E20494,PL-08,2026-01-04 10:20,-91.4,28.1,68.0,ug/m³,"13.0979,81.2038", maint 
E20495,PL-06,2026-01-04 10:30,108.5,35.9,44.9,mg/Nm3,"13.3438,79.704",Fault
E20496,PL-12,2026-01-04 10:40,87.3,27.8,81.1,mg/nm3,"14.4047,79.8488",ok 
E20497,PL-09,2026-01-04 10:50,120.9,23.6,55.3,µg/m³,"13.2054,80.0887", ok
E20498,PL-05,2026-01-04 11:00,80.3,,59.8,Ug/M3,"13.6004,79.8247",MAINTENANCE
E20499,PL-02,2026-01-04 11:10,64.2,22.7,49.7,UG/M3,"13.1976,79.6811",Fault
E20500,PL-08,2026-01-04 11:20,69.3,32.1,54.4,mg/Nm3,"13.8262,79.8566",ok
E20501,PL-01,2026-01-04 11:30,100.3,33.1,64.6,mg/nm3,"12.6775,80.0832", ok
E20502,PL-05,2026-01-04 11:40,84.2,35.1,67.8,ug/m³,"13.7435,80.9677",Maint
E20503,PL-07,2026-01-04 11:50,104.3,30.2,46.1,UG/m3,"13.1392,80.6176",OK
E20504,PL-18,2026-01-04 12:00,40967.7,24.7,43.0,ug/m³,"12.8622,79.8195", maint 
E20505,PL-12,2026-01-04 12:10,63.5,27.2,-1.85,µg/m³,"14.0674,80.1333",maint
E20506,PL-10,04-01-2026 24:20,69.3,24.1,46.2,µg/m³,"13.3914,79.151", maint 
E20507,PL-02,2026-01-04 12:30,91.3,,51.8,Ug/M3,"12.5893,79.68", maint 
E20508,PL-19,04-01-2026 24:40+05:30,64.2,19.9,69.0,MG/NM3,"13.1032,79.1785",ok 
E20509,PL-18,2026-01-04 12:50,73.9,20.7,60.6,mg/Nm3,"13.5131,79.0145", OK 
E20510,PL-06,2026-01-04 13:00,49.6,24.5,35.4,UG/M3,"13.6868,80.1734",FAULT
E20511,PL-12,2026-01-04 13:10,86.3,315.4,38.6,µg/m³,"13.6495,81.476", maint 
E20512,PL-15,2026-01-04 13:20,62.6,,43.8,UG/M3,"12.6643,80.8965",ok 
E20513,PL-09,2026-01-04 13:30,40.5,15.1,21.7,mg/nm3,"13.1147,80.6357",MAINT
E20514,PL-01,04-01-2026 24:40,73.4,26.3,31.3,Ug/M3,"12.9802,79.732", maint 
E20515,PL-09,2026-01-04 13:50,67.0,36.4,21.0,µg/m³,"13.618,80.3085",ok
E20516,PL-01,2026-01-04 14:00,57.4,20.7,37.0,Ug/M3,"14.1177,81.4344",fault
E20517,PL-13,2026-01-04 14:10,20.4,8.8,22.0,mg/nm3,"13.2308,80.1496",MAINT
E20518,PL-08,2026-01-04 14:20,253.6,20.6,46.3,mg/Nm3,"14.1516,81.3231", OK 
