Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag
E00172,PL-01,S-02,3871.5,2025-01-01 04:15:00,166.43,226.63,98.67,ug/m3,FAULT,"13.0835,80.2714",Stack,False,False,False,EXCEEDANCE
E00173,PL-02,S-01,4827.8,2025-01-01 04:15:00,1.43,168.48,2.86,ug/m3,FAULT,"19.0766,72.8782",Stack,False,False,False,OK
E00174,PL-03,S-01,1954.6,2025-01-01 04:15:00,68.36,69.36,165.45,ug/m3,FAULT,"12.9707,77.5946",Stack,False,False,False,OK
E00175,PL-03,S-02,3244.7,2025-01-01 04:15:00,133.7,79.2,94.9,ug/m3,OK,"12.9714,77.5946",Stack,False,True,False,OK
E00176,PL-03,S-03,3110.2,2025-01-01 04:15:00,,156.44,236.24,ug/m3,OK,"12.9721,77.5942",Stack,False,False,False,OK
E00177,LOC-DEL-01,A-01,,2025-01-01 04:15:00,100.72,152.7,75.6,ug/m3,FAULT,"28.6141,77.2097",Ambient,True,False,False,EXCEEDANCE
E00178,LOC-DEL-02,A-02,,2025-01-01 04:15:00,143.13,30.1,170.61,ug/m3,FAULT,"28.6209,77.2148",Ambient,False,False,False,EXCEEDANCE
E00179,LOC-MUM-01,A-01,,2025-01-01 04:15:00,68.73,145.29,187.75,ug/m3,OK,"19.0762,72.8781",Ambient,False,False,False,EXCEEDANCE
E00180,LOC-BLR-01,A-01,0.0,2025-01-01 04:15:00,60.2,50.7,14.8,ug/m3,OK,"12.9723,77.5955",Ambient,False,False,False,EXCEEDANCE
E00181,PL-01,S-01,1909.0,2025-01-01 04:30:00,147.75,200.49,169.31,ug/m3,MAINT,"13.0823,80.2706",Stack,False,False,False,EXCEEDANCE
E00182,PL-01,S-02,4630.3,2025-01-01 04:30:00,143.88,83.27,249.9,ug/m3,FAULT,"13.0832,80.2722",Stack,False,False,False,OK
E00183,PL-02,S-01,3025.4,2025-01-01 04:30:00,952.86,275.7,267.0,ug/m3,OK,"19.0767,72.8779",Stack,False,False,False,EXCEEDANCE
E00184,PL-03,S-01,1583.1,2025-01-01 04:30:00,103.91,165.0,174.45,ug/m3,FAULT,"12.9716,77.5956",Stack,False,False,False,OK
E00185,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00186,PL-03,S-03,2860.9,2025-01-01 04:30:00,14.85,210.3,71.58,ug/m3,MAINT,"12.9713,77.5955",Stack,False,False,False,EXCEEDANCE
E00187,LOC-DEL-01,A-01,,2025-01-01 04:30:00,100.22666666666667,129.0,73.6,ug/m3,MAINT,"28.6141,77.208",Ambient,True,False,False,EXCEEDANCE
E00188,LOC-DEL-02,A-02,,2025-01-01 04:30:00,222.22,130.51,107.88,ug/m3,FAULT,"28.621,77.2141",Ambient,False,False,False,EXCEEDANCE
E00189,LOC-MUM-01,A-01,,2025-01-01 04:30:00,109.61,145.59,187.75,ug/m3,OK,"19.0753,72.8786",Ambient,False,False,False,EXCEEDANCE
E00190,LOC-BLR-01,A-01,,2025-01-01 04:30:00,143.9,100.8,127.6,ug/m3,MAINT,"12.9724,77.5954",Ambient,False,False,False,EXCEEDANCE
E00191,PL-01,S-01,3625.2,2025-01-01 04:45:00,128.24,1.47,207.35,ug/m3,OK,"13.0827,80.2705",Stack,False,False,False,OK
E00192,PL-01,S-02,2993.2,2025-01-01 04:45:00,273.8,275.7,268.235,ug/m3,FAULT,"13.0836,80.2707",Stack,False,False,True,EXCEEDANCE
E00193,PL-02,S-01,2909.4,2025-01-01 04:45:00,22.95,179.14,290.38,ug/m3,OK,"19.0763,72.8777",Stack,False,False,False,OK
E00194,PL-03,S-01,2113.2,2025-01-01 04:45:00,130.55,53.45,1.55,ug/m3,FAULT,"12.9719,77.5943",Stack,False,False,False,OK
E00195,PL-03,S-02,3070.7,2025-01-01 04:45:00,233.7,187.5,258.9,ug/m3,MAINT,"12.9716,77.5946",Stack,False,False,False,EXCEEDANCE
E00196,PL-03,S-03,3688.7,2025-01-01 04:45:00,125.05,134.85,233.29500000000002,ug/m3,MAINT,"12.9722,77.5954",Stack,False,False,True,OK
E00197,LOC-DEL-01,A-01,,2025-01-01 04:45:00,211.3,0.9,35.9,ug/m3,FAULT,"28.6136,77.2091",Ambient,False,False,False,EXCEEDANCE
E00198,LOC-DEL-02,A-02,,2025-01-01 04:45:00,122.53,275.7,17.07,ug/m3,MAINT,"28.6196,77.2154",Ambient,False,False,False,EXCEEDANCE
E00199,LOC-MUM-01,A-01,0.0,2025-01-01 04:45:00,107.65,25.1,14.8,ug/m3,FAULT,"19.0761,72.8774",Ambient,True,False,False,EXCEEDANCE
E00200,LOC-BLR-01,A-01,0.0,2025-01-01 04:45:00,138.5,283.5,224.8,ug/m3,OK,"12.9722,77.5954",Ambient,False,False,False,EXCEEDANCE
E00201,PL-01,S-01,4932.1,2025-01-01 05:00:00,177.84,113.73,1.96,ug/m3,MAINT,"13.0832,80.2702",Stack,False,False,False,EXCEEDANCE
E00202,PL-01,S-02,1556.6,2025-01-01 05:00:00,273.8,275.7,267.0,ug/m3,OK,"13.0836,80.2707",Stack,False,False,False,EXCEEDANCE
E00203,PL-02,S-01,2914.7,2025-01-01 05:00:00,14.76,112.95,107.05,ug/m3,FAULT,"19.0762,72.8785",Stack,False,False,False,OK
E00204,PL-03,S-01,1867.0,2025-01-01 05:00:00,146.45,53.91,123.91,ug/m3,FAULT,"12.9721,77.594",Stack,False,False,False,OK
E00205,PL-03,S-02,2245.2,2025-01-01 05:00:00,242.6,83.2,2.4,ug/m3,FAULT,"12.9723,77.5958",Stack,False,False,False,EXCEEDANCE
E00206,PL-03,S-03,3565.8,2025-01-01 05:00:00,111.29,141.98,104.95,ug/m3,FAULT,"12.9715,77.5948",Stack,False,False,False,OK
E00207,LOC-DEL-01,A-01,,2025-01-01 05:00:00,,0.9,0.9,ug/m3,MAINT,"28.6136,77.2092",Ambient,False,False,False,OK
E00208,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00209,LOC-MUM-01,A-01,0.0,2025-01-01 05:00:00,150.69,147.35,1.08,ug/m3,MAINT,"19.0766,72.8787",Ambient,False,False,False,EXCEEDANCE
E00210,LOC-BLR-01,A-01,,2025-01-01 05:00:00,499.8,275.7,267.0,ug/m3,MAINT,"12.9726,77.5953",Ambient,False,False,False,EXCEEDANCE
E00211,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00212,PL-01,S-02,1544.5,2025-01-01 05:15:00,267.86,157.86,164.8,ug/m3,OK,"13.0838,80.2717",Stack,False,False,False,EXCEEDANCE
E00213,PL-02,S-01,1239.7,2025-01-01 05:15:00,93.9,135.86399999999998,142.19,ug/m3,MAINT,"19.0759,72.8775",Stack,False,True,False,OK
E00214,PL-03,S-01,4452.9,2025-01-01 05:15:00,131.36,69.0,38.73,ug/m3,OK,"12.9715,77.5947",Stack,False,False,False,OK
E00215,PL-03,S-02,4838.1,2025-01-01 05:15:00,154.0,138.7,117.3,ug/m3,FAULT,"12.9724,77.5952",Stack,False,False,False,EXCEEDANCE
E00216,PL-03,S-03,1914.3,2025-01-01 05:15:00,206.73,222.28,153.27,ug/m3,FAULT,"12.9725,77.594",Stack,False,False,False,EXCEEDANCE
E00217,LOC-DEL-01,A-01,0.0,2025-01-01 05:15:00,62.8,18.6,148.7,ug/m3,FAULT,"28.6143,77.209",Ambient,False,False,False,EXCEEDANCE
E00218,LOC-DEL-02,A-02,,2025-01-01 05:15:00,170.4,114.65,104.95,ug/m3,MAINT,"28.6203,77.2148",Ambient,False,False,False,EXCEEDANCE
E00219,LOC-MUM-01,A-01,0.0,2025-01-01 05:15:00,103.73,150.69,85.0,ug/m3,OK,"19.0768,72.8772",Ambient,False,False,False,EXCEEDANCE
E00220,LOC-BLR-01,A-01,0.0,2025-01-01 05:15:00,108.1,279.6,159.4,ug/m3,FAULT,"12.9707,77.595",Ambient,False,True,False,EXCEEDANCE
E00221,PL-01,S-01,2936.1,2025-01-01 05:30:00,174.22,140.59,185.51,ug/m3,MAINT,"13.0827,80.2709",Stack,False,False,True,EXCEEDANCE
E00222,PL-01,S-02,3382.8,2025-01-01 05:30:00,0.82,72.14,141.22,ug/m3,FAULT,"13.0828,80.2711",Stack,False,False,False,OK
E00223,PL-02,S-01,2252.3,2025-01-01 05:30:00,177.43,129.62,148.0,ug/m3,MAINT,"19.0754,72.877",Stack,False,False,False,EXCEEDANCE
E00224,PL-03,S-01,4560.1,2025-01-01 05:30:00,273.8,275.7,267.0,ug/m3,FAULT,"12.9716,77.5946",Stack,False,False,False,EXCEEDANCE
E00225,PL-03,S-02,3989.7,2025-01-01 05:30:00,2.4,94.2,95.1,ug/m3,OK,"12.972,77.595",Stack,False,False,False,OK
E00226,PL-03,S-03,3377.9,2025-01-01 05:30:00,273.8,97.2775,267.0,ug/m3,FAULT,"12.9724,77.594",Stack,False,True,False,EXCEEDANCE
E00227,LOC-DEL-01,A-01,0.0,2025-01-01 05:30:00,96.7,185.8,107.5,ug/m3,MAINT,"28.614,77.2091",Ambient,False,False,False,EXCEEDANCE
E00228,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00229,LOC-MUM-01,A-01,,2025-01-01 05:30:00,273.8,275.7,267.0,ug/m3,FAULT,"19.075,72.8773",Ambient,False,False,False,EXCEEDANCE
E00230,LOC-BLR-01,A-01,,2025-01-01 05:30:00,0.3,277.65,182.0,ug/m3,OK,"12.9715,77.5955",Ambient,False,True,False,EXCEEDANCE
E00231,PL-01,S-01,4440.0,2025-01-01 05:45:00,273.8,275.7,267.0,ug/m3,FAULT,"13.0817,80.2704",Stack,False,False,False,EXCEEDANCE
E00232,PL-01,S-02,2780.2,2025-01-01 05:45:00,86.84,165.61,108.47,ug/m3,OK,"13.0826,80.2713",Stack,False,False,False,OK
E00233,PL-02,S-01,2605.2,2025-01-01 05:45:00,146.38,31.9,2.86,ug/m3,FAULT,"19.0751,72.8776",Stack,False,False,False,OK
E00234,PL-03,S-01,1862.5,2025-01-01 05:45:00,49.36,109.18,129.36,ug/m3,FAULT,"12.9719,77.5952",Stack,False,False,False,OK
E00235,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00236,PL-03,S-03,3890.3,2025-01-01 05:45:00,102.87,153.07,2.48,ug/m3,FAULT,"12.9724,77.5942",Stack,False,False,False,OK
E00237,LOC-DEL-01,A-01,0.0,2025-01-01 05:45:00,,139.4,125.3,ug/m3,OK,"28.6146,77.209",Ambient,False,False,False,EXCEEDANCE
E00238,LOC-DEL-02,A-02,0.0,2025-01-01 05:45:00,28.48,113.64,277.37,ug/m3,OK,"28.6197,77.2152",Ambient,False,False,False,EXCEEDANCE
E00239,LOC-MUM-01,A-01,0.0,2025-01-01 05:45:00,30.78,37.25,91.18,ug/m3,FAULT,"19.0768,72.8767",Ambient,False,False,False,EXCEEDANCE
E00240,LOC-BLR-01,A-01,0.0,2025-01-01 05:45:00,273.8,275.7,267.0,ug/m3,OK,"12.972,77.594",Ambient,False,False,False,EXCEEDANCE
E00241,PL-01,S-01,2734.5,2025-01-01 06:00:00,97.16,93.82,90.49,ug/m3,FAULT,"13.0835,80.2703",Stack,False,False,False,OK
E00242,PL-01,S-02,1407.6,2025-01-01 06:00:00,179.08,94.29,157.24,ug/m3,FAULT,"13.0839,80.2703",Stack,False,False,False,EXCEEDANCE
E00243,PL-02,S-01,1248.7,2025-01-01 06:00:00,234.19,70.95,116.19,ug/m3,OK,"19.0769,72.8769",Stack,False,False,False,EXCEEDANCE
E00244,PL-03,S-01,2661.9,2025-01-01 06:00:00,163.09,53.73,74.09,ug/m3,FAULT,"12.9713,77.5954",Stack,False,False,False,EXCEEDANCE
E00245,PL-03,S-02,1460.4,2025-01-01 06:00:00,2.4,48.1,14.9,ug/m3,MAINT,"12.9726,77.5959",Stack,False,False,False,OK
E00246,PL-03,S-03,1537.0,2025-01-01 06:00:00,48.91,98.02,31.19,ug/m3,FAULT,"12.9724,77.5939",Stack,False,False,False,OK
E00247,LOC-DEL-01,A-01,0.0,2025-01-01 06:00:00,92.6,31.2,110.2,ug/m3,FAULT,"28.6134,77.2095",Ambient,False,False,False,EXCEEDANCE
E00248,LOC-DEL-02,A-02,0.0,2025-01-01 06:00:00,135.25,121.91999999999999,97.58,ug/m3,FAULT,"28.619,77.2142",Ambient,False,True,False,EXCEEDANCE
E00249,LOC-MUM-01,A-01,,2025-01-01 06:00:00,122.75,110.29,1.08,ug/m3,FAULT,"19.0751,72.8782",Ambient,False,False,False,EXCEEDANCE
E00250,LOC-BLR-01,A-01,0.0,2025-01-01 06:00:00,132.5,125.5,41.3,ug/m3,MAINT,"12.9722,77.5939",Ambient,False,False,False,EXCEEDANCE
E00251,PL-01,S-01,2059.7,2025-01-01 06:15:00,102.84,109.51,152.75,ug/m3,OK,"13.0818,80.2697",Stack,False,False,False,OK
E00252,PL-01,S-02,3725.3,2025-01-01 06:15:00,273.8,234.8,68.27,ug/m3,FAULT,"13.0821,80.2715",Stack,False,False,False,EXCEEDANCE
E00253,PL-02,S-01,4733.1,2025-01-01 06:15:00,94.1,174.38,17.52,ug/m3,MAINT,"19.0759,72.8777",Stack,False,False,False,OK
E00254,PL-03,S-01,2173.9,2025-01-01 06:15:00,47.36,12.91,180.64,ug/m3,MAINT,"12.9713,77.594",Stack,False,False,False,OK
E00255,PL-03,S-02,4940.3,2025-01-01 06:15:00,127.5,144.6,129.4,ug/m3,FAULT,"12.9722,77.5945",Stack,False,False,False,OK
E00256,PL-03,S-03,2308.9,2025-01-01 06:15:00,2.48,61.78,224.46,ug/m3,OK,"12.9715,77.5945",Stack,False,False,False,OK
E00257,LOC-DEL-01,A-01,0.0,2025-01-01 06:15:00,169.6,59.7,138.3,ug/m3,FAULT,"28.6133,77.2098",Ambient,False,False,False,EXCEEDANCE
E00258,LOC-DEL-02,A-02,0.0,2025-01-01 06:15:00,88.28,130.2,104.65,ug/m3,OK,"28.6201,77.215",Ambient,False,False,False,EXCEEDANCE
E00259,LOC-MUM-01,A-01,0.0,2025-01-01 06:15:00,141.76,103.92,152.94,ug/m3,OK,"19.0761,72.8771",Ambient,False,False,False,EXCEEDANCE
E00260,LOC-BLR-01,A-01,0.0,2025-01-01 06:15:00,156.0,208.5,176.8,ug/m3,FAULT,"12.9706,77.5948",Ambient,False,False,False,EXCEEDANCE
E00261,PL-01,S-01,4221.6,2025-01-01 06:30:00,125.39,164.41,158.73,ug/m3,OK,"13.0836,80.2698",Stack,True,False,False,OK
E00262,PL-01,S-02,2171.8,2025-01-01 06:30:00,60.92,204.29,181.63,ug/m3,OK,"13.0838,80.2711",Stack,False,False,False,EXCEEDANCE
E00263,PL-02,S-01,3222.3,2025-01-01 06:30:00,53.52,163.24,109.9,ug/m3,FAULT,"19.0766,72.8779",Stack,False,False,False,OK
E00264,PL-03,S-01,1231.8,2025-01-01 06:30:00,159.73,140.36,153.0,ug/m3,MAINT,"12.9724,77.5936",Stack,False,False,False,EXCEEDANCE
E00265,PL-03,S-02,4404.1,2025-01-01 06:30:00,46.949999999999996,205.6,2.4,ug/m3,FAULT,"12.9723,77.5952",Stack,True,False,False,EXCEEDANCE
E00266,PL-03,S-03,4698.4,2025-01-01 06:30:00,152.08,141.58,120.79,ug/m3,MAINT,"12.9714,77.5951",Stack,False,False,False,EXCEEDANCE
E00267,LOC-DEL-01,A-01,,2025-01-01 06:30:00,0.4,89.9,110.5,ug/m3,MAINT,"28.6138,77.2083",Ambient,False,False,False,EXCEEDANCE
E00268,LOC-DEL-02,A-02,0.0,2025-01-01 06:30:00,110.71,275.7,75.76,ug/m3,FAULT,"28.6198,77.2143",Ambient,False,False,False,EXCEEDANCE
E00269,LOC-MUM-01,A-01,0.0,2025-01-01 06:30:00,180.29,1.08,111.18,ug/m3,FAULT,"19.0769,72.8771",Ambient,False,False,False,EXCEEDANCE
E00270,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00271,PL-01,S-01,4403.7,2025-01-01 06:45:00,74.71,1.47,175.1,ug/m3,FAULT,"13.0826,80.2716",Stack,False,False,False,OK
E00272,PL-01,S-02,2103.6,2025-01-01 06:45:00,127.04,211.43,108.88,ug/m3,FAULT,"13.0824,80.2711",Stack,False,False,False,EXCEEDANCE
E00273,PL-02,S-01,1371.5,2025-01-01 06:45:00,68.0,109.52,90.86,ug/m3,OK,"19.0767,72.8771",Stack,False,False,False,OK
E00274,PL-03,S-01,3827.0,2025-01-01 06:45:00,127.64,1.55,150.64,ug/m3,MAINT,"12.9718,77.5943",Stack,False,False,False,OK
E00275,PL-03,S-02,4363.8,2025-01-01 06:45:00,144.9,28.7,114.8,ug/m3,FAULT,"12.9725,77.596",Stack,False,False,False,OK
E00276,PL-03,S-03,3262.2,2025-01-01 06:45:00,105.25,112.08,87.23,ug/m3,MAINT,"12.9728,77.5949",Stack,False,False,False,OK
E00277,LOC-DEL-01,A-01,0.0,2025-01-01 06:45:00,146.0,91.0,116.9,ug/m3,FAULT,"28.6132,77.2085",Ambient,False,False,False,EXCEEDANCE
E00278,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00279,LOC-MUM-01,A-01,0.0,2025-01-01 06:45:00,136.95666666666665,115.59,80.1,ug/m3,FAULT,"19.0767,72.8786",Ambient,True,False,False,EXCEEDANCE
E00280,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00281,PL-01,S-01,4971.4,2025-01-01 07:00:00,273.8,275.7,267.0,ug/m3,FAULT,"13.0836,80.271",Stack,False,False,False,EXCEEDANCE
E00282,PL-01,S-02,1469.0,2025-01-01 07:00:00,95.61333333333334,275.7,97.04,ug/m3,MAINT,"13.0837,80.2706",Stack,True,False,False,EXCEEDANCE
E00283,PL-02,S-01,2645.3,2025-01-01 07:00:00,107.62,26.1,186.19,ug/m3,FAULT,"19.0755,72.8783",Stack,False,False,False,OK
E00284,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00285,PL-03,S-02,4105.5,2025-01-01 07:00:00,273.8,275.7,267.0,ug/m3,MAINT,"12.9718,77.5949",Stack,False,False,False,EXCEEDANCE
E00286,PL-03,S-03,2403.1,2025-01-01 07:00:00,191.58,134.85,154.46,ug/m3,FAULT,"12.9709,77.5956",Stack,False,False,False,EXCEEDANCE
E00287,LOC-DEL-01,A-01,,2025-01-01 07:00:00,180.4,141.5,131.9,ug/m3,FAULT,"28.6129,77.2082",Ambient,False,False,False,EXCEEDANCE
E00288,LOC-DEL-02,A-02,,2025-01-01 07:00:00,216.16,72.675,131.01,ug/m3,FAULT,"28.6202,77.2147",Ambient,False,True,False,EXCEEDANCE
E00289,LOC-MUM-01,A-01,,2025-01-01 07:00:00,273.8,275.7,267.0,ug/m3,MAINT,"19.0757,72.8785",Ambient,False,False,False,EXCEEDANCE
E00290,LOC-BLR-01,A-01,0.0,2025-01-01 07:00:00,273.8,275.7,267.0,ug/m3,MAINT,"12.9711,77.5946",Ambient,False,False,False,EXCEEDANCE
E00291,PL-01,S-01,2740.3,2025-01-01 07:15:00,134.8,105.88,176.67,ug/m3,MAINT,"13.0827,80.2707",Stack,False,False,False,OK
E00292,PL-01,S-02,3554.5,2025-01-01 07:15:00,273.8,131.84,79.49,ug/m3,MAINT,"13.0838,80.2713",Stack,False,False,False,EXCEEDANCE
E00293,PL-02,S-01,1084.4,2025-01-01 07:15:00,157.33,2.86,140.38,ug/m3,MAINT,"19.075,72.8772",Stack,False,False,False,EXCEEDANCE
E00294,PL-03,S-01,4417.3,2025-01-01 07:15:00,12.91,93.55,128.82,ug/m3,MAINT,"12.9721,77.5954",Stack,False,False,False,OK
E00295,PL-03,S-02,1749.3,2025-01-01 07:15:00,91.5,158.93333333333334,2.4,ug/m3,OK,"12.972,77.595",Stack,False,True,False,OK
E00296,PL-03,S-03,4512.5,2025-01-01 07:15:00,273.8,275.7,267.0,ug/m3,MAINT,"12.9712,77.595",Stack,False,False,False,EXCEEDANCE
E00297,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00298,LOC-DEL-02,A-02,,2025-01-01 07:15:00,111.92,121.11,145.05,ug/m3,FAULT,"28.6199,77.2158",Ambient,False,False,False,EXCEEDANCE
E00299,LOC-MUM-01,A-01,,2025-01-01 07:15:00,273.8,44.50666666666667,119.02,ug/m3,MAINT,"19.0759,72.8771",Ambient,False,True,False,EXCEEDANCE
E00300,LOC-BLR-01,A-01,0.0,2025-01-01 07:15:00,103.0,262.6,104.1,ug/m3,FAULT,"12.9718,77.5942",Ambient,False,False,False,EXCEEDANCE
E00301,PL-01,S-01,1384.4,2025-01-01 07:30:00,215.59,136.76,137.786,ug/m3,OK,"13.0832,80.2713",Stack,False,False,True,EXCEEDANCE
E00302,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00303,PL-02,S-01,2777.1,2025-01-01 07:30:00,50.0,136.57,123.62,ug/m3,OK,"19.0756,72.8774",Stack,False,False,False,OK
E00304,PL-03,S-01,1183.9,2025-01-01 07:30:00,273.8,137.18,96.18,ug/m3,MAINT,"12.9724,77.594",Stack,False,False,False,EXCEEDANCE
E00305,PL-03,S-02,2915.3,2025-01-01 07:30:00,103.03333333333333,98.1,159.1,ug/m3,FAULT,"12.972,77.5944",Stack,True,False,False,OK
E00306,PL-03,S-03,3141.7,2025-01-01 07:30:00,112.77,166.34,47.33,ug/m3,OK,"12.9711,77.5956",Stack,False,False,False,OK
E00307,LOC-DEL-01,A-01,0.0,2025-01-01 07:30:00,94.8,43.6,115.3,ug/m3,OK,"28.6138,77.2082",Ambient,False,False,False,EXCEEDANCE
E00308,LOC-DEL-02,A-02,,2025-01-01 07:30:00,138.73142857142858,15.15,193.43,ug/m3,OK,"28.6195,77.2158",Ambient,True,False,False,EXCEEDANCE
E00309,LOC-MUM-01,A-01,0.0,2025-01-01 07:30:00,169.9,65.88,123.04,ug/m3,MAINT,"19.0768,72.8785",Ambient,False,False,False,EXCEEDANCE
E00310,LOC-BLR-01,A-01,,2025-01-01 07:30:00,216.4,49.1,146.3,ug/m3,MAINT,"12.9725,77.5948",Ambient,False,False,False,EXCEEDANCE
E00311,PL-01,S-01,3659.1,2025-01-01 07:45:00,179.74,169.41,88.43,ug/m3,FAULT,"13.0831,80.2703",Stack,True,False,False,EXCEEDANCE
E00312,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00313,PL-02,S-01,1781.1,2025-01-01 07:45:00,1.43,104.1,126.38,ug/m3,FAULT,"19.0757,72.8786",Stack,False,False,False,OK
E00314,PL-03,S-01,4174.4,2025-01-01 07:45:00,273.8,275.7,106.01999999999998,ug/m3,MAINT,"12.9715,77.5946",Stack,False,False,True,EXCEEDANCE
E00315,PL-03,S-02,4141.2,2025-01-01 07:45:00,101.1,166.0,162.3,ug/m3,FAULT,"12.9727,77.5949",Stack,False,False,False,OK
E00316,PL-03,S-03,4814.3,2025-01-01 07:45:00,187.92,82.48,267.0,ug/m3,UNKNOWN,"12.971,77.5939",Stack,False,False,False,EXCEEDANCE
E00317,LOC-DEL-01,A-01,0.0,2025-01-01 07:45:00,168.2,76.3,64.2,ug/m3,MAINT,"28.614,77.2093",Ambient,False,False,False,EXCEEDANCE
E00318,LOC-DEL-02,A-02,,2025-01-01 07:45:00,273.8,275.7,134.00333333333333,ug/m3,FAULT,"28.6206,77.215",Ambient,False,False,True,EXCEEDANCE
E00319,LOC-MUM-01,A-01,,2025-01-01 07:45:00,127.35,14.8,185.78,ug/m3,OK,"19.0767,72.8781",Ambient,False,False,False,EXCEEDANCE
E00320,LOC-BLR-01,A-01,,2025-01-01 07:45:00,195.1,18.9,187.1,ug/m3,FAULT,"12.9726,77.5945",Ambient,False,False,False,EXCEEDANCE
E00321,PL-01,S-01,3721.3,2025-01-01 08:00:00,143.43,129.02,168.82,ug/m3,FAULT,"13.0827,80.2697",Stack,False,False,False,OK
E00322,PL-01,S-02,1050.2,2025-01-01 08:00:00,118.78,127.04,163.37,ug/m3,FAULT,"13.0825,80.2717",Stack,False,False,False,OK
E00323,PL-02,S-01,1795.1,2025-01-01 08:00:00,46.95,67.14,217.9,ug/m3,FAULT,"19.0763,72.8768",Stack,False,False,False,OK
E00324,PL-03,S-01,4638.1,2025-01-01 08:00:00,93.09,73.18,1.55,ug/m3,MAINT,"12.9726,77.5946",Stack,False,False,False,OK
E00325,PL-03,S-02,1262.9,2025-01-01 08:00:00,126.1,191.3,81.2,ug/m3,OK,"12.9715,77.5943",Stack,False,False,False,OK
E00326,PL-03,S-03,4629.6,2025-01-01 08:00:00,130.89,2.48,215.45,ug/m3,FAULT,"12.9708,77.5948",Stack,False,False,False,OK
E00327,LOC-DEL-01,A-01,0.0,2025-01-01 08:00:00,31.0,77.1,267.0,ug/m3,MAINT,"28.6149,77.2082",Ambient,False,False,False,EXCEEDANCE
E00328,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E00329,LOC-MUM-01,A-01,,2025-01-01 08:00:00,95.88,152.06,33.43,ug/m3,OK,"19.0764,72.8785",Ambient,False,False,False,EXCEEDANCE
E00330,LOC-BLR-01,A-01,0.0,2025-01-01 08:00:00,153.3,34.0,113.5,ug/m3,FAULT,"12.9725,77.5947",Ambient,False,False,False,EXCEEDANCE
E00331,PL-01,S-01,1640.6,2025-01-01 08:15:00,273.8,129.71,185.29,ug/m3,FAULT,"13.082,80.2714",Stack,False,False,False,EXCEEDANCE
E00332,PL-01,S-02,4205.8,2025-01-01 08:15:00,167.04,195.0,128.98,ug/m3,FAULT,"13.0823,80.2722",Stack,False,False,False,EXCEEDANCE
E00333,PL-02,S-01,1605.9,2025-01-01 08:15:00,167.24,72.19,88.86,ug/m3,OK,"19.0751,72.8787",Stack,False,False,False,EXCEEDANCE
E00334,PL-03,S-01,4432.7,2025-01-01 08:15:00,195.36,107.82,1.55,ug/m3,FAULT,"12.9714,77.5938",Stack,False,False,False,EXCEEDANCE
E00335,PL-03,S-02,4364.8,2025-01-01 08:15:00,99.6,160.1,140.1,ug/m3,OK,"12.9715,77.5941",Stack,False,False,False,OK
E00336,PL-03,S-03,4549.5,2025-01-01 08:15:00,202.97,129.7,2.48,ug/m3,MAINT,"12.9709,77.5947",Stack,False,False,False,EXCEEDANCE
E00337,LOC-DEL-01,A-01,,2025-01-01 08:15:00,215.2,189.2,37.6,ug/m3,MAINT,"28.6148,77.2081",Ambient,False,False,False,EXCEEDANCE
E00338,LOC-DEL-02,A-02,0.0,2025-01-01 08:15:00,42.63,32.12,122.02,ug/m3,FAULT,"28.6199,77.2149",Ambient,False,False,False,EXCEEDANCE
E00339,LOC-MUM-01,A-01,,2025-01-01 08:15:00,87.25,164.41,14.8,ug/m3,FAULT,"19.0751,72.8785",Ambient,False,False,False,EXCEEDANCE
E00340,LOC-BLR-01,A-01,,2025-01-01 08:15:00,159.7,121.6,77.4,ug/m3,OK,"12.9723,77.5939",Ambient,False,False,False,EXCEEDANCE
E00341,PL-01,S-01,3183.0,2025-01-01 08:30:00,113.24,29.9,39.71,ug/m3,MAINT,"13.0822,80.2717",Stack,False,False,False,OK
E00342,PL-01,S-02,4453.8,2025-01-01 08:30:00,165.0,155.2,280.61,ug/m3,OK,"13.0826,80.2722",Stack,False,False,False,EXCEEDANCE
E00343,PL-02,S-01,4900.0,2025-01-01 08:30:00,161.14,175.05,124.76,ug/m3,FAULT,"19.0769,72.8783",Stack,False,False,False,EXCEEDANCE
