Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E00226,PL-03,S-03,1374.9,01-03-2026 05:30,245.0,15.0,8500.0,µg/m³,offline,"12.9727,77.5946"
E00227,LOC-DEL-01,A-01,0.0,01-03-2026 05:30,192.5,276.0,54.6,ug/m3,FAULT,"28.6141,77.2082"
E00228,LOC-DEL-02,A-02,NULL,01-03-2026 05:30,76.7,153.0,99.7,ug/m3,FAULT,"28.6206,77.2151"
E00229,LOC-MUM-01,A-01,0.0,28-02-2026 24:30,86.0,61.8,139.0,ug/m3,offline,"19.0764,72.8775"
E00230,LOC-BLR-01,A-01,0.0,01-03-2026 05:30,283.0,152.9,106.2,ug/m3, ok ,"12.9721,77.5951"
E00231,PL-01,S-01,3260.3,01-03-2026 05:45,43.1,8500.0,98.3,ug/m3,MAINT,"13.0817,80.2704"
E00232,PL-01,S-02,3899.8,01-03-2026 05:45,98.4,97.2,225.2,ug/m3,offline,"13.0827,80.2719"
E00233,PL-02,S-01,3585.3,01-03-2026 05:45,164.0,147.2,-14.8,ug/m3,OK,"19.0764,72.8785"
E00234,PL-03,S-01,1301.6,01-03-2026 05:45,<5.0,139.8,228.7,ug/m3,OK,"12.9723,77.5946"
E00235,PL-03,S-02,4493.1,01-03-2026 05:45,251.7,134.4,BDL,mg/Nm3,OK,"12.9715,77.5946"
E00236,PL-03,S-03,3967.0,01-03-2026 05:45,177.2,162.9,88.7,ug/m3,OK,"12.9727,77.5952"
E00237,LOC-DEL-01,A-01,0.0,01-03-2026 05:45,193.1,92.2,91.4,mg/Nm3,MAINT,"28.6145,77.2094"
E00238,LOC-DEL-02,A-02,0.0,01-03-2026 00:15 UTC,137.0,57.7,<2.0,ug/m3,FAULT,"28.6208,77.2151"
E00239,LOC-MUM-01,A-01,0,01-03-2026 05:45,212.0,95.2,214.4,ug/m3, maint,"19.076,72.8784"
E00240,LOC-BLR-01,A-01,NULL,28-02-2026 24:45,155.9,122.0,64.7,ug/m3,OK,"12.971,77.5938"
E00241,PL-01,S-01,3414.9,01-03-2026 06:00,-3.1,106.3,120.0,ug/m3, fault ,"13.0829,80.2704"
E00242,PL-01,S-02,1427.3,01-03-2026 06:00,171.7,180.5,253.4,µg/m³,FAULT,"13.084,80.2707"
E00243,PL-02,S-01,3480.1,01-03-2026 06:00,90.9,61.8,6500.0,ug/m3,ok ,"19.0751,72.8784"
E00244,PL-03,S-01,1449.1,01-03-2026 06:00,122.8,118.4,41.5,mg/Nm3,MAINT,"12.9711,77.5949"
E00245,PL-03,S-02,1242.7,01-03-2026 06:00,182.5,9999.0,94.4,ug/m3,MAINT,"12.9723,77.5945"
E00246,PL-03,S-03,4300.0,01-03-2026 06:00,161.1,48.7,7777.0,ug/m3,OK,"12.9727,77.5943"
E00247,LOC-DEL-01,A-01,0,01-03-2026 06:00,80.5,-12.6,148.4,ug/m3,error,"28.613,77.2088"
E00248,LOC-DEL-02,A-02,0.0,01-03-2026 06:00,155.2,174.0,6500.0,ug/m3,FAULT,"28.6195,77.2153"
E00249,LOC-MUM-01,A-01,NULL,01-03-2026 06:00,15.0,48.8,132.9,ug/m3,FAULT,"19.0759,72.8777"
E00250,LOC-BLR-01,A-01,0,01-03-2026 06:00,BDL,153.0,126.4,ug/m3, ok ,"12.9715,77.5951"
E00251,PL-01,S-01,1404.7,01-03-2026 06:15,134.1,129.1,30.2,ug/m3,MAINT,"13.0834,80.2707"
E00252,PL-01,S-02,1297.3,01-03-2026 06:15,248.4,15.0,179.9,ug/m3,OK,"13.0837,80.2707"
E00253,PL-02,S-01,1358.6,01-03-2026 06:15,93.3,113.1,BDL,ug/m3,OK,"19.0761,72.8769"
E00254,PL-03,S-01,3134.3,01-03-2026 06:15,127.6,184.9,119.8,ug/m3,FAULT,"12.9717,77.594"
E00255,PL-03,S-02,2838.9,01-03-2026 06:15,203.7,139.4,82.9,mg/Nm3,OK,"12.9712,77.5947"
E00256,PL-03,S-03,3972.8,01-03-2026 06:15,123.2,97.4,42.5,µg/m³,FAULT,"12.9718,77.5951"
E00257,LOC-DEL-01,A-01,0,01-03-2026 06:15,90.6,70.1,-10.1,µg/m³,OK,"28.613,77.2094"
E00258,LOC-DEL-02,A-02,0,01-03-2026 06:15,209.1,183.4,140.1,ug/m3,OK,"28.6192,77.215"
E00259,LOC-MUM-01,A-01,0,01-03-2026 06:15,82.3,91.5,111.2,ug/m3,OK,"19.0755,72.8777"
E00260,LOC-BLR-01,A-01,,28-02-2026 24:15,98.0,120.2,136.5,ug/m3,error,"12.9722,77.5951"
E00261,PL-01,S-01,4121.9,01-03-2026 06:30,200.9,183.6,220.3,ug/m3,FAULT,"13.0825,80.271"
E00262,PL-01,S-02,3959.1,01-03-2026 06:30,42.6,201.2,136.8,ug/m3,OK,"13.084,80.2719"
E00263,PL-02,S-01,4036.4,01-03-2026 06:30,65.4,225.5,83.0,ug/m3,  OK  ,"19.0757,72.8771"
E00264,PL-03,S-01,3689.8,01-03-2026 06:30,88.0,136.7,197.4,ug/m3,MAINT,"12.9726,77.5941"
E00265,PL-03,S-02,3002.1,01-03-2026 06:30,162.0,73.7,89.7,ug/m3,down,"12.9716,77.5943"
E00266,PL-03,S-03,1307.0,01-03-2026 06:30,-1.7,152.9,229.0,µg/m³,MAINT,"12.9711,77.5953"
E00267,LOC-DEL-01,A-01,NULL,01-03-2026 06:30,90.5,215.2,-3.6,ug/m3,OFFLINE,"28.6135,77.2082"
E00268,LOC-DEL-02,A-02,0.0,01-03-2026 06:30,53.6,130.7,46.3,ug/m3,MAINT,"28.6191,77.2155"
E00269,LOC-MUM-01,A-01,0,01-03-2026 06:30,-12.9,15.0,128.1,ug/m3, maint,"19.0769,72.8771"
E00270,LOC-BLR-01,A-01,0.0,01-03-2026 06:30,29.1,126.5,221.0,ug/m3,Error 404,"12.9723,77.5944"
E00271,PL-01,S-01,2543.1,01-03-2026 06:45,< 2.0,111.3,188.7,ug/m3,OFFLINE,"13.0824,80.2712"
E00272,PL-01,S-02,1232.2,01-03-2026 06:45,202.7,142.4,-6.3,ug/m3,MAINT,"13.0838,80.2721"
E00273,PL-02,S-01,2346.6,01-03-2026 06:45,168.2,8500.0,-6.0,ug/m3,  OK  ,"19.0751,72.8768"
E00274,PL-03,S-01,3480.9,28-02-2026 24:45,155.4,183.3,-5.8,ug/m3,MAINT,"12.9713,77.5952"
E00275,PL-03,S-02,4663.9,28-02-2026 24:45,43.3,209.8,208.8,ug/m3,FAULT,"12.9711,77.5942"
E00276,PL-03,S-03,1458.8,01-03-2026 01:15 UTC,97.7,145.8,182.8,ug/m3,offline,"12.9724,77.5955"
E00277,LOC-DEL-01,A-01,0.0,01-03-2026 06:45,172.6,106.8,154.8,ug/m3, maint,"28.6145,77.2082"
E00278,LOC-DEL-02,A-02,,01-03-2026 06:45,180.4,173.8,< 2.0,ug/m3,DOWN  ,"28.6205,77.2143"
E00279,LOC-MUM-01,A-01,NULL,01-03-2026 06:45,144.9,46.6,157.0,ug/m3, Ok,"19.0754,72.8772"
E00280,LOC-BLR-01,A-01,NULL,01-03-2026 06:45,8500.0,6500.0,157.9,ug/m3,OK,"12.9717,77.5954"
E00281,PL-01,S-01,3213.3,01-03-2026 07:00,102.2,137.1,139.6,ug/m3,Error 404,"13.0824,80.2703"
E00282,PL-01,S-02,4522.3,01-03-2026 07:00,148.7,135.8,134.8,ug/m3,down,"13.0834,80.2719"
E00283,PL-02,S-01,3842.9,01-03-2026 07:00,-14.3,BDL,-8.1,µg/m³,MAINT,"19.0761,72.8768"
E00284,PL-03,S-01,3845.9,01-03-2026 07:00,155.6,260.6,102.5,ug/m3,FAULT,"12.971,77.5938"
E00286,PL-03,S-03,3899.3,01-03-2026 07:00,230.0,155.5,6500.0,µg/m³,OK,"12.9708,77.5944"
E00287,LOC-DEL-01,A-01,,01-03-2026 07:00,124.8,123.9,107.4,ug/m3,OFFLINE,"28.6142,77.2098"
E00288,LOC-DEL-02,A-02,0,28-02-2026 24:00,BDL,140.8,113.4,ug/m3,error,"28.6201,77.2145"
E00289,LOC-MUM-01,A-01,,01-03-2026 07:00,127.8,-7.2,66.9,ug/m3,FAULT,"19.0767,72.8785"
E00290,LOC-BLR-01,A-01,NULL,01-03-2026 07:00,-1.5,-5.9,117.3,µg/m³,FAULT,"12.9723,77.5946"
E00291,PL-01,S-01,2877.8,01-03-2026 07:15,55.9,< 4.0,107.8,ug/m3,offline,"13.0831,80.2701"
E00292,PL-01,S-02,3391.8,01-03-2026 07:15,78.7,7777.0,125.4,ug/m3,FAULT,"13.0836,80.2722"
E00293,PL-02,S-01,1274.0,01-03-2026 07:15,<2.0,BDL,21.8,ug/m3,OK,"19.0757,72.8778"
E00294,PL-03,S-01,3853.2,01-03-2026 07:15,118.5,79.6,19.8,ug/m3,FAULT,"12.9718,77.5938"
E00295,PL-03,S-02,4979.0,01-03-2026 07:15,35.3,75.1,246.2,ug/m3,FAULT,"12.9719,77.5943"
E00296,PL-03,S-03,1093.3,01-03-2026 07:15,132.3,57.7,-13.2,ug/m3,FAULT,"12.9716,77.5947"
E00297,LOC-DEL-01,A-01,0.0,01-03-2026 07:15,189.2,162.8,111.3,ug/m3,OK,"28.6129,77.2087"
E00298,LOC-DEL-02,A-02,,01-03-2026 07:15,229.5,65.8,123.1,µg/m³,FAULT,"28.6197,77.2142"
E00299,LOC-MUM-01,A-01,,01-03-2026 07:15,67.5,204.5,60.4,µg/m³,down,"19.0751,72.8783"
E00300,LOC-BLR-01,A-01,0.0,01-03-2026 01:45 UTC,-9.6,85.8,127.6,ug/m3,OK,"12.9723,77.5954"
E00302,PL-01,S-02,2753.9,01-03-2026 07:30,80.5,15.0,69.2,ug/m3,FAULT,"13.0823,80.2715"
E00303,PL-02,S-01,2318.2,01-03-2026 07:30,324.1,144.8,99.1,ug/m3,OK,"19.0769,72.8767"
E00304,PL-03,S-01,4408.6,01-03-2026 07:30,153.3,< 5.0,-7.8,mg/Nm3,FAULT,"12.9716,77.5952"
E00305,PL-03,S-02,2180.5,01-03-2026 07:30,221.2,81.0,91.2,ug/m3,DOWN  ,"12.9724,77.5944"
E00306,PL-03,S-03,3759.6,01-03-2026 07:30,147.7,147.5,109.1,ug/m3,MAINT,"12.9716,77.5938"
E00307,LOC-DEL-01,A-01,0.0,01-03-2026 07:30,6500.0,48.7,6500.0,ug/m3,  OK  ,"28.6135,77.209"
E00308,LOC-DEL-02,A-02,0,01-03-2026 07:30,78.8,136.3,110.8,ug/m3,FAULT,"28.6205,77.2148"
E00309,LOC-MUM-01,A-01,0,01-03-2026 07:30,141.7,112.4,-14.7,ug/m3,MAINT,"19.076,72.878"
E00310,LOC-BLR-01,A-01,0,01-03-2026 07:30,-2.3,129.0,178.0,ug/m3,MAINT,"12.9717,77.5937"
E00311,PL-01,S-01,3962.9,01-03-2026 07:45,139.3,110.0,29.5,ug/m3,OK,"13.0831,80.2706"
E00312,PL-01,S-02,2572.1,01-03-2026 07:45,163.2,<4.0,125.3,ug/m3,FAULT,"13.0823,80.2716"
E00313,PL-02,S-01,2862.2,01-03-2026 07:45,170.3,117.3,-3.4,ug/m3,offline,"19.0765,72.8783"
E00314,PL-03,S-01,2100.7,01-03-2026 07:45,52.8,134.8,7777.0,µg/m³,DOWN  ,"12.9724,77.5946"
E00316,PL-03,S-03,4575.8,01-03-2026 07:45,237.1,8500.0,103.5,ug/m3,FAULT,"12.9725,77.5944"
E00317,LOC-DEL-01,A-01,0,01-03-2026 07:45,-1.8,73.2,126.0,ug/m3,FAULT,"28.6145,77.2097"
E00318,LOC-DEL-02,A-02,,01-03-2026 07:45,147.3,146.5,175.3,ug/m3,FAULT,"28.6201,77.2149"
E00319,LOC-MUM-01,A-01,0.0,01-03-2026 07:45,25.9,194.3,6500.0,ug/m3,Error 404,"19.0762,72.8776"
E00320,LOC-BLR-01,A-01,,01-03-2026 07:45,116.9,92.0,150.9,ug/m3,FAULT,"12.9708,77.5944"
E00321,PL-01,S-01,4757.6,01-03-2026 08:00,<2.0,120.4,221.8,µg/m³,MAINT,"13.0828,80.2715"
E00322,PL-01,S-02,1048.8,01-03-2026 08:00,114.3,47.8,96.6,ug/m3,FAULT,"13.0839,80.2716"
E00323,PL-02,S-01,3138.5,01-03-2026 08:00,20.7,99.2,98.4,ug/m3,MAINT,"19.0754,72.8779"
E00324,PL-03,S-01,3695.1,01-03-2026 08:00,67.0,161.5,133.4,ug/m3,OK,"12.9717,77.5945"
E00325,PL-03,S-02,1071.7,01-03-2026 08:00,240.9,53.5,201.6,ug/m3,FAULT,"12.9726,77.5957"
E00326,PL-03,S-03,1376.4,01-03-2026 08:00,153.9,124.5,197.1,ug/m3,FAULT,"12.9725,77.5956"
E00327,LOC-DEL-01,A-01,0,01-03-2026 08:00,53.9,87.6,130.0,µg/m³,OK,"28.6136,77.2095"
E00328,LOC-DEL-02,A-02,0.0,01-03-2026 08:00,-8.1,209.1,112.7,ug/m3,FAULT,"28.6194,77.2141"
E00329,LOC-MUM-01,A-01,,01-03-2026 08:00,7777.0,229.5,141.8,ug/m3,FAULT,"19.0766,72.8785"
E00330,LOC-BLR-01,A-01,,01-03-2026 08:00,21.6,53.2,213.6,ug/m3,OK,"12.9725,77.5938"
E00332,PL-01,S-02,1027.7,01-03-2026 08:15,-12.7,131.3,-4.6,ug/m3,MAINT,"13.0822,80.2711"
E00333,PL-02,S-01,2287.3,01-03-2026 08:15,197.7,101.7,50.5,ug/m3,FAULT,"19.076,72.8768"
E00334,PL-03,S-01,3053.9,01-03-2026 08:15,124.3,65.9,191.9,mg/Nm3,OK,"12.9726,77.5944"
E00335,PL-03,S-02,2728.3,01-03-2026 08:15,BDL,15.0,-14.1,ug/m3,FAULT,"12.971,77.5949"
E00336,PL-03,S-03,1353.5,01-03-2026 08:15,74.6,87.5,55.4,mg/Nm3,FAULT,"12.9721,77.5943"
E00337,LOC-DEL-01,A-01,0,01-03-2026 08:15,BDL,42.9,165.2,ug/m3,MAINT,"28.6137,77.2081"
E00338,LOC-DEL-02,A-02,0.0,01-03-2026 08:15,145.6,107.8,80.1,ug/m3,OK,"28.6191,77.2151"
E00339,LOC-MUM-01,A-01,,01-03-2026 08:15,77.4,8500.0,66.6,ug/m3,FAULT,"19.0761,72.8775"
E00340,LOC-BLR-01,A-01,,01-03-2026 08:15,69.0,117.5,8500.0,ug/m3,FAULT,"12.9714,77.5953"
E00341,PL-01,S-01,4544.2,01-03-2026 08:30,-12.9,43.0,234.5,ug/m3,MAINT,"13.0829,80.27"
E00342,PL-01,S-02,4530.6,01-03-2026 08:30,97.3,72.5,-14.4,ug/m3,MAINT,"13.0823,80.2708"
E00343,PL-02,S-01,1173.2,01-03-2026 08:30,163.6,176.0,135.7,ug/m3,MAINT,"19.0765,72.8779"
E00344,PL-03,S-01,2552.2,01-03-2026 08:30,149.4,109.1,< 5.0,ug/m3,OK,"12.9725,77.5946"
E00345,PL-03,S-02,3362.9,01-03-2026 08:30,83.4,< 5.0,115.5,ug/m3,MAINT,"12.9727,77.5952"
E00347,LOC-DEL-01,A-01,,01-03-2026 08:30,105.6,16.6,<2.0,ug/m3,MAINT,"28.6138,77.2097"
E00348,LOC-DEL-02,A-02,0,01-03-2026 08:30,78.4,176.6,<2.0,µg/m³,OK,"28.6201,77.2146"
E00349,LOC-MUM-01,A-01,0.0,01-03-2026 08:30,204.7,169.1,130.6,ug/m3,FAULT,"19.0763,72.8783"
E00350,LOC-BLR-01,A-01,,01-03-2026 08:30,150.1,64.5,122.4,ug/m3, fault ,"12.9725,77.595"
E00351,PL-01,S-01,4141.0,01-03-2026 08:45,226.0,35.4,124.8,ug/m3,FAULT,"13.0834,80.2708"
E00352,PL-01,S-02,4788.1,01-03-2026 08:45,99.3,210.8,222.0,ug/m3,OK,"13.083,80.2704"
E00353,PL-02,S-01,1860.5,01-03-2026 08:45,29.3,72.9,165.0,µg/m³,OK,"19.0758,72.8781"
E00354,PL-03,S-01,3436.2,01-03-2026 08:45,126.7,137.6,173.7,mg/Nm3, Ok,"12.9713,77.5943"
E00355,PL-03,S-02,3362.3,01-03-2026 08:45,86.1,-12.3,137.5,ug/m3,OK,"12.9718,77.5955"
E00356,PL-03,S-03,2193.6,01-03-2026 08:45,9999.0,129.4,73.9,ug/m3,down,"12.9723,77.5942"
E00357,LOC-DEL-01,A-01,0,01-03-2026 08:45,80.7,165.3,154.9,ug/m3, maint,"28.613,77.2088"
E00358,LOC-DEL-02,A-02,NULL,01-03-2026 08:45,20.1,217.8,104.8,ug/m3,FAULT,"28.621,77.2141"
E00359,LOC-MUM-01,A-01,,01-03-2026 08:45,117.2,210.7,156.8,ug/m3,OK,"19.0754,72.8781"
E00360,LOC-BLR-01,A-01,NULL,01-03-2026 08:45,BDL,BDL,118.4,mg/Nm3,MAINT,12.9716;77.5946
E00361,PL-01,S-01,4809.6,01-03-2026 09:00,247.3,59.0,27.8,ug/m3,FAULT,"13.0819,80.2709"
E00362,PL-01,S-02,2208.7,01-03-2026 09:00,165.7,46.0,56.7,ug/m3, Ok,"13.0834,80.2704"
E00363,PL-02,S-01,2550.2,01-03-2026 09:00,116.9,115.4,44.0,ug/m3,OK,"19.0769,72.8774"
E00364,PL-03,S-01,1785.2,01-03-2026 09:00,56.3,122.3,145.7,ug/m3,OK,"12.9707,77.5939"
E00365,PL-03,S-02,3501.5,01-03-2026 09:00,226.1,107.2,15.0,ug/m3,maintenance,"12.9719,77.5944"
E00366,PL-03,S-03,4844.5,01-03-2026 09:00,6500.0,70.4,103.9,ug/m3,OFFLINE,"12.971,77.5952"
E00368,LOC-DEL-02,A-02,0.0,01-03-2026 09:00,63.2,9999.0,143.9,µg/m³,OK,"28.6203,77.2156"
E00369,LOC-MUM-01,A-01,NULL,01-03-2026 09:00,148.1,259.1,141.5,ug/m3,OK,"19.0763,72.8771"
E00370,LOC-BLR-01,A-01,0,01-03-2026 09:00,109.6,130.8,9999.0,ug/m3,MAINT,"12.9726,77.5943"
E00371,PL-01,S-01,3611.4,01-03-2026 09:15,100.7,177.9,39.6,ug/m3,OK,"13.0822,80.2708"
E00372,PL-01,S-02,1056.5,01-03-2026 09:15,151.8,15.0,148.8,ug/m3,ok ,"13.0829,80.2704"
E00373,PL-02,S-01,2773.9,28-02-2026 24:15,48.2,80.3,166.1,ug/m3,MAINT,"19.0753,72.878"
E00374,PL-03,S-01,1147.1,01-03-2026 09:15,95.8,108.5,57.4,ug/m3, maint,"12.9715,77.5936"
E00375,PL-03,S-02,2313.8,01-03-2026 09:15,68.3,136.8,251.3,ug/m3,OK,"12.9719,77.595"
E00376,PL-03,S-03,2305.0,28-02-2026 24:15,78.3,110.7,122.0,ug/m3,OFFLINE,"12.9712,77.594"
E00377,LOC-DEL-01,A-01,NULL,01-03-2026 09:15,205.4,169.7,189.9,ug/m3,FAULT,"28.6148,77.2085"
E00379,LOC-MUM-01,A-01,0.0,01-03-2026 09:15,164.0,214.9,61.1,ug/m3,OK,"19.0755,72.8783"
E00380,LOC-BLR-01,A-01,NULL,01-03-2026 09:15,66.0,78.0,160.1,ug/m3,OK,"12.9724,77.5952"
E00381,PL-01,S-01,4560.3,01-03-2026 09:30,80.5,242.6,116.3,ug/m3,Error 404,"13.0822,80.2717"
E00382,PL-01,S-02,2234.1,01-03-2026 09:30,24.5,160.9,149.6,ug/m3,ok ,"13.0828,80.2713"
E00383,PL-02,S-01,3798.6,01-03-2026 09:30,195.9,153.5,-9.0,ug/m3,MAINT,"19.0753,72.8775"
E00384,PL-03,S-01,1500.0,28-02-2026 24:30,233.2,207.0,98.1,ug/m3,MAINT,"12.9715,77.5938"
E00385,PL-03,S-02,2861.7,01-03-2026 09:30,23.3,122.3,175.5,ug/m3,FAULT,"12.9721,77.5944"
E00386,PL-03,S-03,1070.5,01-03-2026 09:30,191.7,61.8,73.9,mg/Nm3,OK,"12.9725,77.5943"
E00387,LOC-DEL-01,A-01,0.0,01-03-2026 09:30,165.4,8500.0,178.3,ug/m3,FAULT,"28.614,77.209"
E00388,LOC-DEL-02,A-02,0.0,01-03-2026 09:30,253.2,133.4,74.8,ug/m3,FAULT,"28.6191,77.2158"
E00389,LOC-MUM-01,A-01,NULL,01-03-2026 09:30,196.0,80.1,230.4,ug/m3,OK,"19.0763,72.8769"
E00390,LOC-BLR-01,A-01,,01-03-2026 09:30,120.2,170.1,135.4,ug/m3,Error 404,"12.9716,77.5947"
E00391,PL-01,S-01,4838.7,01-03-2026 09:45,93.9,137.5,154.3,ug/m3,maintenance,"13.0832,80.2707"
E00392,PL-01,S-02,3265.3,01-03-2026 09:45,132.6,92.3,70.8,mg/Nm3,MAINT,"13.0838,80.2715"
E00393,PL-02,S-01,4755.1,01-03-2026 09:45,205.6,112.3,154.8,ug/m3,MAINT,"19.075,72.8786"
E00395,PL-03,S-02,2713.0,01-03-2026 09:45,183.2,176.7,221.4,µg/m³,OK,"12.9711,77.5951"
E00396,PL-03,S-03,1433.7,01-03-2026 09:45,103.7,183.6,175.0,ug/m3,MAINT,"12.9718,77.5957"
E00397,LOC-DEL-01,A-01,NULL,01-03-2026 09:45,15.0,230.7,86.9,mg/Nm3,FAULT,"28.614,77.2088"
E00398,LOC-DEL-02,A-02,NULL,01-03-2026 09:45,88.2,15.0,99.5,ug/m3,OK,"28.6209,77.2144"
E00399,LOC-MUM-01,A-01,0,01-03-2026 09:45,145.4,154.8,103.0,mg/Nm3, ok ,"19.0767,72.8772"
E00401,PL-01,S-01,4235.1,01-03-2026 10:00,175.7,137.5,133.6,mg/Nm3,offline,"13.0831,80.2712"
E00402,PL-01,S-02,1916.1,01-03-2026 10:00,106.4,110.3,175.9,ug/m3,OFFLINE,"13.084,80.2705"
E00403,PL-02,S-01,1580.1,01-03-2026 10:00,179.1,187.9,115.5,µg/m³,OK,"19.0765,72.8768"
E00404,PL-03,S-01,1675.9,01-03-2026 10:00,95.8,157.4,102.0,ug/m3,MAINT,"12.9712,77.5936"
E00405,PL-03,S-02,4842.9,01-03-2026 10:00,168.9,94.7,197.6,ug/m3,FAULT,"12.9724,77.5955"
E00406,PL-03,S-03,4202.7,01-03-2026 10:00,-7.0,171.9,145.3,ug/m3,maintenance,"12.9725,77.595"
E00407,LOC-DEL-01,A-01,0,01-03-2026 04:30 UTC,173.9,< 2.0,86.3,ug/m3,FAULT,"28.6136,77.2085"
E00408,LOC-DEL-02,A-02,0,01-03-2026 10:00,132.9,63.5,100.7,ug/m3,ok ,"28.619,77.214"
E00409,LOC-MUM-01,A-01,NULL,01-03-2026 10:00,117.2,225.1,-3.3,ug/m3,OK,"19.0765,72.877"
E00410,LOC-BLR-01,A-01,0.0,01-03-2026 10:00,119.8,205.0,114.0,ug/m3,down,"12.9726,77.5947"
E00411,PL-01,S-01,4182.2,01-03-2026 10:15,145.9,146.0,129.0,ug/m3,FAULT,"13.083,80.2702"
E00412,PL-01,S-02,4620.3,01-03-2026 10:15,187.1,180.0,147.3,ug/m3,MAINT,"13.0823,80.2717"
E00413,PL-02,S-01,4646.1,01-03-2026 10:15,133.6,72.5,-5.6,ug/m3,OK,"19.0759,72.8785"
E00414,PL-03,S-01,4254.8,01-03-2026 10:15,211.6,94.6,53.9,ug/m3, fault ,"12.9716,-999.0"
E00415,PL-03,S-02,1226.4,01-03-2026 10:15,199.7,92.9,144.9,ug/m3,MAINT,"12.9712,77.5947"
E00417,LOC-DEL-01,A-01,NULL,01-03-2026 10:15,75.1,9999.0,19.0,mg/Nm3,OFFLINE,"28.6136,77.2099"
E00419,LOC-MUM-01,A-01,NULL,01-03-2026 10:15,110.2,144.6,92.4,mg/Nm3,FAULT,"19.0762,72.8778"
E00420,LOC-BLR-01,A-01,0.0,01-03-2026 10:15,120.5,<2.0,94.1,mg/Nm3,FAULT,"12.972,77.5951"
E00421,PL-01,S-01,2468.3,01-03-2026 10:30,74.1,73.2,24.7,ug/m3,Error 404,"13.0828,80.2705"
E00422,PL-01,S-02,2209.8,01-03-2026 10:30,82.5,< 4.0,157.5,µg/m³,OK,"13.0839,80.2709"
E00423,PL-02,S-01,2142.6,01-03-2026 10:30,64.8,114.1,53.3,ug/m3,MAINT,"19.0768,72.8784"
E00425,PL-03,S-02,4783.6,01-03-2026 10:30,61.0,140.7,55.7,ug/m3,OK,"12.971,77.5945"
E00426,PL-03,S-03,1455.3,01-03-2026 10:30,-13.8,107.2,99.3,ug/m3,FAULT,"12.9724,77.5948"
E00427,LOC-DEL-01,A-01,0,01-03-2026 10:30,-14.8,94.7,150.7,ug/m3,FAULT,"28.6148,77.2087"
E00428,LOC-DEL-02,A-02,NULL,01-03-2026 10:30,71.6,128.4,212.2,ug/m3, ok ,"28.619,77.2154"
E00429,LOC-MUM-01,A-01,0.0,01-03-2026 10:30,45.7,116.7,191.6,mg/Nm3,OFFLINE,"19.076,72.8767"
E00430,LOC-BLR-01,A-01,0,01-03-2026 10:30,138.4,32.9,BDL,ug/m3,FAULT,"12.9716,77.5938"
E00431,PL-01,S-01,3268.9,01-03-2026 10:45,BDL,129.5,9999.0,ug/m3,FAULT,"13.0836,80.2708"
E00432,PL-01,S-02,2999.8,01-03-2026 10:45,120.3,81.4,167.9,ug/m3,MAINT,"13.0829,80.2703"
E00433,PL-02,S-01,4762.0,01-03-2026 05:15 UTC,171.7,128.6,77.4,ug/m3,OK,"72.8777,19.076"
E00434,PL-03,S-01,3324.7,01-03-2026 10:45,125.0,170.0,167.9,ug/m3,FAULT,"12.9722,77.5937"
E00435,PL-03,S-02,1398.1,01-03-2026 10:45,BDL,16.2,100.0,ug/m3,MAINT,"12.972,77.5949"
E00436,PL-03,S-03,1846.2,01-03-2026 10:45,BDL,-7.4,108.8,ug/m3,maintenance,"12.9717,77.5951"
E00437,LOC-DEL-01,A-01,NULL,01-03-2026 10:45,109.2,155.8,145.4,ug/m3,MAINT,"28.6147,77.2084"
E00438,LOC-DEL-02,A-02,0,01-03-2026 10:45,178.5,15.0,26.3,ug/m3,ok ,"28.6193,77.2144"
E00440,LOC-BLR-01,A-01,0.0,01-03-2026 10:45,166.1,57.9,224.5,µg/m³,maintenance,"12.9718,77.5947"
E00441,PL-01,S-01,1414.6,01-03-2026 11:00,102.1,143.6,213.4,ug/m3,FAULT,"13.0821,80.2717"
E00442,PL-01,S-02,4415.7,01-03-2026 11:00,211.4,118.3,100.9,ug/m3,MAINT,"13.0836,80.2715"
E00443,PL-02,S-01,3786.6,01-03-2026 11:00,97.5,188.4,259.5,ug/m3,MAINT,"19.0766,72.8769"
E00444,PL-03,S-01,3974.3,01-03-2026 11:00,-4.5,173.1,217.2,ug/m3,OK,"12.9714,77.5949"
E00445,PL-03,S-02,4074.8,01-03-2026 11:00,207.4,135.9,152.1,ug/m3,OK,"12.9716,77.5956"
E00446,PL-03,S-03,4811.4,01-03-2026 11:00,111.0,-13.8,78.3,ug/m3,MAINT,"12.9727,77.5938"
E00447,LOC-DEL-01,A-01,NULL,01-03-2026 11:00,118.9,100.8,188.8,ug/m3,down,"28.6134,77.2091"
E00448,LOC-DEL-02,A-02,0.0,01-03-2026 11:00,50.3,21.9,154.3,ug/m3,OK,"28.6207,77.2141"
E00449,LOC-MUM-01,A-01,NULL,01-03-2026 05:30 UTC,101.2,133.3,145.1,ug/m3,MAINT,"19.0762,72.8787"
E00450,LOC-BLR-01,A-01,,01-03-2026 11:00,< 1.0,51.3,208.7,ug/m3,FAULT,"12.9716,77.5945"
E00451,PL-01,S-01,1413.5,01-03-2026 11:15,25.0,99.7,98.3,µg/m³,  OK  ,"13.0822,80.2703"
E00452,PL-01,S-02,4596.1,01-03-2026 11:15,196.5,140.1,108.9,ug/m3,FAULT,"13.0821,80.2712"
